activity;sampleId;stamp;alpha;beta;gamma;x;y;z
stand;1;1636026685808;42.5;38;2.3;-0.3;0;0.5
stand;1;1636026685826;42.2;38;2.6;0;-0.5;0.2
stand;1;1636026685845;41.9;38;2.9;-0.1;-0.6;-0.2
stand;1;1636026685865;41.6;38.1;3.2;-0.5;-0.4;-0.3
stand;1;1636026685882;41;38.2;3.6;-0.2;0.4;-0.1
stand;1;1636026685894;41;38.2;3.6;0.2;1;0.1
stand;1;1636026685914;40.9;38.1;3.7;0.5;1.3;0.4
stand;1;1636026685929;40.8;38;4;0.8;1;0.2
stand;1;1636026685941;40.8;38;4;0.3;0;-0.4
stand;1;1636026685963;40.7;37.9;4.1;0;-1.4;0.2
stand;1;1636026685978;40.4;37.6;4.7;-0.5;-2;1.1
stand;1;1636026685990;40.4;37.6;4.7;0;-1.5;3.1
stand;1;1636026686011;40.1;36.8;4.9;0.4;-0.7;2
stand;1;1636026686031;39.9;36.1;5.2;0;-1;0.5
stand;1;1636026686045;39.6;35.5;5.6;0.3;-1.1;0.1
stand;1;1636026686059;39.6;35.5;5.6;0.6;-0.7;-4.2
stand;1;1636026686079;39.1;34.3;6.3;-0.4;0.5;0.3
stand;1;1636026686095;38.7;34;6.8;-0.2;1;-0.1
stand;1;1636026686107;38.7;34;6.8;0;0.6;0.3
stand;1;1636026686127;38.5;33.9;6.9;-0.1;0.2;-0.4
stand;1;1636026686139;38.5;33.9;6.9;-0.1;-0.1;-2.3
stand;1;1636026686160;38.3;34.1;7;-0.2;0.2;-1.5
stand;1;1636026686180;38.2;34.6;7.1;0;0.4;-1.1
stand;1;1636026686193;38.1;34.9;7.1;-0.4;-0.5;-1.1
stand;1;1636026686213;37.9;35.6;7.2;-0.6;-0.9;-0.4
stand;1;1636026686228;37.8;36;7.2;-0.6;-1.1;0.6
stand;1;1636026686247;37.4;36.6;7.3;-0.3;-0.6;1.9
stand;1;1636026686262;37.1;36.7;7.2;0;0.3;2.9
stand;1;1636026686274;37.1;36.7;7.2;0.3;0.9;3.3
stand;1;1636026686292;37.1;36.6;7;0.6;1.1;2.7
stand;1;1636026686310;37.1;36.2;6.7;0.6;0.9;2.2
stand;1;1636026686331;37.2;35.8;6.3;0.7;0.6;1.1
stand;1;1636026686346;37.2;35.6;6;0.6;0.3;1.8
stand;1;1636026686357;37.2;35.6;6;1;0.1;-0.6
stand;1;1636026686377;37.3;35.4;5.3;1.1;0.2;-1.1
stand;1;1636026686394;37.3;35.4;4.9;1.1;0.5;-1.5
stand;1;1636026686414;37.4;35.4;4.7;0.4;0.9;-1.6
stand;1;1636026686429;37.6;35;4.6;-1.7;-2;-4.3
stand;1;1636026686442;37.6;35;4.6;-0.6;-0.8;-0.8
stand;1;1636026686462;37.7;34.8;4.8;-0.2;0.1;-0.7
stand;1;1636026686479;37.8;34.8;4.9;-0.5;-0.1;-0.7
stand;1;1636026686494;37.8;35;5;-0.5;-0.3;-0.7
stand;1;1636026686503;37.8;35;5;-0.5;-0.3;-0.6
stand;1;1636026686510;37.8;35.4;5;-0.5;-0.3;-0.6
stand;1;1636026686516;37.8;35.4;5;-0.5;-0.3;-0.6
stand;1;1636026686521;37.8;35.4;5;-0.5;-0.3;-0.6
stand;1;1636026686534;37.8;36.4;4.9;-0.5;-0.4;-0.1
stand;1;1636026686553;37.7;36.8;4.9;-0.2;-0.9;1.1
stand;1;1636026686573;37.6;37.2;4.8;-0.1;-1;1.9
stand;1;1636026686594;37.5;37.3;4.7;-0.4;-1.5;1.3
stand;1;1636026686615;37.3;36.8;4.5;-0.3;-0.8;0.4
stand;1;1636026686627;37.3;36.8;4.5;-0.2;-0.2;-0.4
stand;1;1636026686646;37.1;36.6;4.5;-0.3;0.1;-1.7
stand;1;1636026686661;36.6;37;4.6;-0.3;-0.1;-1.5
stand;1;1636026686688;36.6;37;4.6;-0.4;-0.2;-0.8
stand;1;1636026686723;35.9;37.8;4.5;-0.4;0.1;2.2
stand;1;1636026686744;35.4;37.6;4.4;-0.1;-0.1;0.6
stand;1;1636026686762;35.1;37.1;4.3;-0.1;-0.1;0.4
stand;1;1636026686777;34.9;36.7;4.2;-0.1;0.2;-0.1
stand;1;1636026686795;34.7;36.5;4.1;-0.1;0.3;-0.4
stand;1;1636026686812;34.6;36.5;3.9;-0.2;0.7;0.9
stand;1;1636026686831;34.4;36.4;3.6;-0.1;0.6;1.3
stand;1;1636026686846;34.1;36.1;3.1;-0.3;-0.1;0.4
stand;1;1636026686856;34.1;36.1;3.1;-0.3;-0.2;0.4
stand;1;1636026686877;33.8;35.7;2.9;0;0.2;-0.1
stand;1;1636026686896;33.7;35.4;2.8;0.1;0.3;-0.1
stand;1;1636026686906;33.5;34.9;2.6;0.1;0.3;-0.1
stand;1;1636026686920;33.3;34.6;2.5;-0.2;0.5;-0.3
stand;1;1636026686941;33.1;34.2;2.4;-0.3;0.6;0
stand;1;1636026686961;32.8;34;2.3;-0.4;0.7;-0.2
stand;1;1636026686979;32.5;33.7;2.2;-0.3;0.7;0.2
stand;1;1636026686995;32;33.3;2.3;0;0.7;0
stand;1;1636026687008;32;33.3;2.3;-0.1;0.5;-0.3
stand;1;1636026687028;31.7;32.9;2.4;0;0.2;0.2
stand;1;1636026687048;31.5;32.6;2.5;0.2;0.4;0.4
stand;1;1636026687061;31.1;31.8;2.6;0.2;0.4;0.5
stand;1;1636026687075;31.1;31.8;2.6;0.1;0.3;0.3
stand;1;1636026687094;31;31.2;2.7;0;0.3;-0.1
stand;1;1636026687113;30.8;30.8;2.7;0.2;0.4;-0.7
stand;1;1636026687127;30.6;29.8;3;0.4;0.4;-0.8
stand;1;1636026687140;30.6;29.8;3;0.6;0.3;-0.6
stand;1;1636026687154;30.4;29.5;3.1;0.6;0.2;-0.6
stand;1;1636026687173;30.3;29.4;3.1;0.5;0.1;-1
stand;1;1636026687192;30.1;29.3;3.2;0.5;0;-0.6
stand;1;1636026687212;29.7;29.2;3.4;0.3;-0.2;-0.5
stand;1;1636026687222;29.7;29.2;3.4;0.3;-0.2;-0.2
stand;1;1636026687236;29.5;29;3.5;0.3;-0.3;-0.2
stand;1;1636026687257;29.3;28.9;3.7;0.4;-0.2;0.1
stand;1;1636026687277;28.9;28.7;3.9;0.3;-0.1;-0.5
stand;1;1636026687295;28.7;28.7;4;0.3;0.1;-0.6
stand;1;1636026687305;28.7;28.7;4;0.3;0.1;-0.5
stand;1;1636026687309;28.7;28.7;4;0.3;0.1;-0.5
stand;1;1636026687313;28.7;28.7;4;0.3;0.1;-0.5
stand;1;1636026687318;28.7;28.7;4;0.3;0.1;-0.5
stand;1;1636026687341;28.3;29;4.2;0.4;-0.3;-0.1
stand;1;1636026687363;28.1;29.1;4.3;0.2;-0.2;0
stand;1;1636026687379;27.9;29.3;4.5;0.3;-0.1;0.2
stand;1;1636026687391;27.9;29.3;4.5;0.2;0;-0.2
stand;1;1636026687402;27.8;29.4;4.5;0.2;0;-0.2
stand;1;1636026687406;27.8;29.4;4.5;0.2;0;-0.2
stand;1;1636026687411;27.8;29.4;4.5;0.2;0;-0.2
stand;1;1636026687415;27.8;29.4;4.5;0.2;0;-0.2
stand;1;1636026687420;27.8;29.4;4.5;0.2;0;-0.2
stand;1;1636026687440;27.6;29.6;4.6;0.2;-0.1;0
stand;1;1636026687452;27.6;29.8;4.6;0.2;-0.1;0
stand;1;1636026687461;27.5;29.9;4.6;0.2;-0.1;0
stand;1;1636026687467;27.5;29.9;4.6;0.2;-0.1;0
stand;1;1636026687471;27.5;29.9;4.6;0.2;-0.1;0
stand;1;1636026687477;27.5;29.9;4.6;0.3;-0.1;0
stand;1;1636026687483;27.5;29.9;4.6;0.3;-0.1;0
stand;1;1636026687487;27.5;29.9;4.6;0.3;-0.1;0
stand;1;1636026687491;27.5;29.9;4.6;0.3;-0.1;0
stand;1;1636026687496;27.5;29.9;4.6;0.3;-0.1;0
stand;1;1636026687500;27.5;29.9;4.6;0.3;-0.1;0
