activity;sampleId;stamp;alpha;beta;gamma;x;y;z
table;1;1636021885727;270.2;0.8;-0.3;0;0;0
table;1;1636021885732;270.2;0.8;-0.3;0;0;0
table;1;1636021885736;270.2;0.8;-0.3;0;0;0
table;1;1636021885741;270.2;0.8;-0.3;0;0;0
table;1;1636021885746;270.2;0.8;-0.3;0;0;0
table;1;1636021885751;270.2;0.8;-0.3;0;0;0
table;1;1636021885755;270.2;0.8;-0.3;0;0;0
table;1;1636021885760;270.2;0.8;-0.3;0;0;0
table;1;1636021885765;270.2;0.8;-0.3;0;0;0
table;1;1636021885769;270.2;0.8;-0.3;0;0;0
table;1;1636021885774;270.2;0.8;-0.3;0;0;0
table;1;1636021885780;270.2;0.8;-0.3;0;0;0
table;1;1636021885784;270.2;0.8;-0.3;0;0;0
table;1;1636021885789;270.2;0.8;-0.3;0;0;0
table;1;1636021885794;270.2;0.8;-0.3;0;0;0
table;1;1636021885798;270.2;0.8;-0.3;0;0;0
table;1;1636021885803;270.2;0.8;-0.3;0;0;0
table;1;1636021885808;270.2;0.8;-0.3;0;0;0
table;1;1636021885812;270.2;0.8;-0.3;0;0;0
table;1;1636021885817;270.2;0.8;-0.3;0;0;0
table;1;1636021885821;270.2;0.8;-0.3;0;0;0
table;1;1636021885826;270.2;0.8;-0.3;0;0;0
table;1;1636021885831;270.2;0.8;-0.3;0;0;0
table;1;1636021885835;270.2;0.8;-0.3;0;0;0
table;1;1636021885840;270.2;0.8;-0.3;0;0;0
table;1;1636021885845;270.2;0.8;-0.3;0;0;0
table;1;1636021885849;270.2;0.8;-0.3;0;0;0
table;1;1636021885854;270.2;0.8;-0.3;0;0;0
table;1;1636021885859;270.2;0.8;-0.3;0;0;0
table;1;1636021885863;270.2;0.8;-0.3;0;0;0
table;1;1636021885868;270.2;0.8;-0.3;0;0;0
table;1;1636021885872;270.2;0.8;-0.3;0;0;0
table;1;1636021885878;270.2;0.8;-0.3;0;0;0
table;1;1636021885883;270.2;0.8;-0.3;0;0;0
table;1;1636021885888;270.2;0.8;-0.3;0;0;0
table;1;1636021885893;270.2;0.8;-0.3;0;0;0
table;1;1636021885897;270.2;0.8;-0.3;0;0;0
table;1;1636021885902;270.2;0.8;-0.3;0;0;0
table;1;1636021885908;270.2;0.8;-0.3;0;0;0
table;1;1636021885913;270.2;0.8;-0.3;0;0;0
table;1;1636021885918;270.2;0.8;-0.3;0;0;0
table;1;1636021885923;270.2;0.8;-0.3;0;0;0
table;1;1636021885928;270.2;0.8;-0.3;0;0;0
table;1;1636021885933;270.2;0.8;-0.3;0;0;0
table;1;1636021885937;270.2;0.8;-0.3;0;0;0
table;1;1636021885943;270.2;0.8;-0.3;0;0;0
table;1;1636021885947;270.2;0.8;-0.3;0;0;0
table;1;1636021885952;270.2;0.8;-0.3;0;0;0
table;1;1636021885957;270.2;0.8;-0.3;0;0;0
table;1;1636021885961;270.2;0.8;-0.3;0;0;0
table;1;1636021885966;270.2;0.8;-0.3;0;0;0
table;1;1636021885971;270.2;0.8;-0.3;0;0;0
table;1;1636021885975;270.2;0.8;-0.3;0;0;0
table;1;1636021885980;270.2;0.8;-0.3;0;0;0
table;1;1636021885985;270.2;0.8;-0.3;0;0;0
table;1;1636021885989;270.2;0.8;-0.3;0;0;0
table;1;1636021885994;270.2;0.8;-0.3;0;0;0
table;1;1636021885998;270.2;0.8;-0.3;0;0;0
table;1;1636021886003;270.2;0.8;-0.3;0;0;0
table;1;1636021886008;270.2;0.8;-0.3;0;0;0
table;1;1636021886012;270.2;0.8;-0.3;0;0;0
table;1;1636021886017;270.2;0.8;-0.3;0;0;0
table;1;1636021886022;270.2;0.8;-0.3;0;0;0
table;1;1636021886026;270.2;0.8;-0.3;0;0;0
table;1;1636021886031;270.2;0.8;-0.3;0;0;0
table;1;1636021886036;270.2;0.8;-0.3;0;0;0
table;1;1636021886041;270.2;0.8;-0.3;0;0;0
table;1;1636021886045;270.2;0.8;-0.3;0;0;0
table;1;1636021886050;270.2;0.8;-0.3;0;0;0
table;1;1636021886055;270.2;0.8;-0.3;0;0;0
table;1;1636021886059;270.2;0.8;-0.3;0;0;0
table;1;1636021886064;270.2;0.8;-0.3;0;0;0
table;1;1636021886069;270.2;0.8;-0.3;0;0;0
table;1;1636021886073;270.2;0.8;-0.3;0;0;0
table;1;1636021886079;270.2;0.8;-0.3;0;0;0
table;1;1636021886084;270.2;0.8;-0.3;0;0;0
table;1;1636021886088;270.2;0.8;-0.3;0;0;0
table;1;1636021886093;270.2;0.8;-0.3;0;0;0
table;1;1636021886098;270.2;0.8;-0.3;0;0;0
table;1;1636021886102;270.2;0.8;-0.3;0;0;0
table;1;1636021886107;270.2;0.8;-0.3;0;0;0
table;1;1636021886113;270.2;0.8;-0.3;0;0;0
table;1;1636021886117;270.2;0.8;-0.3;0;0;0
table;1;1636021886122;270.2;0.8;-0.3;0;0;0
table;1;1636021886127;270.2;0.8;-0.3;0;0;0
table;1;1636021886131;270.2;0.8;-0.3;0;0;0
table;1;1636021886136;270.2;0.8;-0.3;0;0;0
table;1;1636021886141;270.2;0.8;-0.3;0;0;0
table;1;1636021886145;270.2;0.8;-0.3;0;0;0
table;1;1636021886150;270.2;0.8;-0.3;0;0;0
table;1;1636021886155;270.2;0.8;-0.3;0;0;0
table;1;1636021886159;270.2;0.8;-0.3;0;0;0
table;1;1636021886164;270.2;0.8;-0.3;0;0;0
table;1;1636021886169;270.2;0.8;-0.3;0;0;0
table;1;1636021886173;270.2;0.8;-0.3;0;0;0
table;1;1636021886178;270.2;0.8;-0.3;0;0;0
table;1;1636021886183;270.2;0.8;-0.3;0;0;0
table;1;1636021886187;270.2;0.8;-0.3;0;0;0
table;1;1636021886192;270.2;0.8;-0.3;0;0;0
table;1;1636021886197;270.2;0.8;-0.3;0;0;0
table;1;1636021886201;270.2;0.8;-0.3;0;0;0
table;1;1636021886206;270.2;0.8;-0.3;0;0;0
table;1;1636021886211;270.2;0.8;-0.3;0;0;0
table;1;1636021886215;270.2;0.8;-0.3;0;0;0
table;1;1636021886220;270.2;0.8;-0.3;0;0;0
table;1;1636021886225;270.2;0.8;-0.3;0;0;0
table;1;1636021886229;270.2;0.8;-0.3;0;0;0
table;1;1636021886234;270.2;0.8;-0.3;0;0;0
table;1;1636021886239;270.2;0.8;-0.3;0;0;0
table;1;1636021886243;270.2;0.8;-0.3;0;0;0
table;1;1636021886248;270.2;0.8;-0.3;0;0;0
table;1;1636021886252;270.2;0.8;-0.3;0;0;0
table;1;1636021886257;270.2;0.8;-0.3;0;0;0
table;1;1636021886262;270.2;0.8;-0.3;0;0;0
table;1;1636021886267;270.2;0.8;-0.3;0;0;0
table;1;1636021886271;270.2;0.8;-0.3;0;0;0
table;1;1636021886276;270.2;0.8;-0.3;0;0;0
table;1;1636021886280;270.2;0.8;-0.3;0;0;0
table;1;1636021886285;270.2;0.8;-0.3;0;0;0
table;1;1636021886290;270.2;0.8;-0.3;0;0;0
table;1;1636021886295;270.2;0.8;-0.3;0;0;0
table;1;1636021886299;270.2;0.8;-0.3;0;0;0
table;1;1636021886304;270.2;0.8;-0.3;0;0;0
table;1;1636021886309;270.2;0.8;-0.3;0;0;0
table;1;1636021886313;270.2;0.8;-0.3;0;0;0
table;1;1636021886318;270.2;0.8;-0.3;0;0;0
table;1;1636021886323;270.2;0.8;-0.3;0;0;0
table;1;1636021886327;270.2;0.8;-0.3;0;0;0
table;1;1636021886332;270.2;0.8;-0.3;0;0;0
table;1;1636021886337;270.2;0.8;-0.3;0;0;0
table;1;1636021886341;270.2;0.8;-0.3;0;0;0
table;1;1636021886346;270.2;0.8;-0.3;0;0;0
table;1;1636021886351;270.2;0.8;-0.3;0;0;0
table;1;1636021886355;270.2;0.8;-0.3;0;0;0
table;1;1636021886360;270.2;0.8;-0.3;0;0;0
table;1;1636021886365;270.2;0.8;-0.3;0;0;0
table;1;1636021886369;270.2;0.8;-0.3;0;0;0
table;1;1636021886374;270.2;0.8;-0.3;0;0;0
table;1;1636021886379;270.2;0.8;-0.3;0;0;0
table;1;1636021886383;270.2;0.8;-0.3;0;0;0
table;1;1636021886388;270.2;0.8;-0.3;0;0;0
table;1;1636021886396;270.2;0.8;-0.3;0;0;0
table;1;1636021886401;270.2;0.8;-0.3;0;0;0
table;1;1636021886405;270.2;0.8;-0.3;0;0;0
table;1;1636021886410;270.2;0.8;-0.3;0;0;0
table;1;1636021886415;270.2;0.8;-0.3;0;0;0
table;1;1636021886419;270.2;0.8;-0.3;0;0;0
table;1;1636021886426;270.2;0.8;-0.3;0;0;0
table;1;1636021886430;270.2;0.8;-0.3;0;0;0
table;1;1636021886435;270.2;0.8;-0.3;0;0;0
table;1;1636021886440;270.2;0.8;-0.3;0;0;0
table;1;1636021886445;270.2;0.8;-0.3;0;0;0
table;1;1636021886450;270.2;0.8;-0.3;0;0;0
table;1;1636021886454;270.2;0.8;-0.3;0;0;0
table;1;1636021886459;270.2;0.8;-0.3;0;0;0
table;1;1636021886464;270.2;0.8;-0.3;0;0;0
table;1;1636021886468;270.2;0.8;-0.3;0;0;0
table;1;1636021886473;270.2;0.8;-0.3;0;0;0
table;1;1636021886478;270.2;0.8;-0.3;0;0;0
table;1;1636021886482;270.2;0.8;-0.3;0;0;0
table;1;1636021886487;270.2;0.8;-0.3;0;0;0
table;1;1636021886492;270.2;0.8;-0.3;0;0;0
table;1;1636021886496;270.2;0.8;-0.3;0;0;0
table;1;1636021886501;270.2;0.8;-0.3;0;0;0
table;1;1636021886506;270.2;0.8;-0.3;0;0;0
table;1;1636021886510;270.2;0.8;-0.3;0;0;0
table;1;1636021886515;270.2;0.8;-0.3;0;0;0
table;1;1636021886520;270.2;0.8;-0.3;0;0;0
table;1;1636021886524;270.2;0.8;-0.3;0;0;0
table;1;1636021886529;270.2;0.8;-0.3;0;0;0
table;1;1636021886533;270.2;0.8;-0.3;0;0;0
table;1;1636021886538;270.2;0.8;-0.3;0;0;0
table;1;1636021886543;270.2;0.8;-0.3;0;0;0
table;1;1636021886547;270.2;0.8;-0.3;0;0;0
table;1;1636021886552;270.2;0.8;-0.3;0;0;0
table;1;1636021886557;270.2;0.8;-0.3;0;0;0
table;1;1636021886562;270.2;0.8;-0.3;0;0;0
table;1;1636021886567;270.2;0.8;-0.3;0;0;0
table;1;1636021886572;270.2;0.8;-0.3;0;0;0
table;1;1636021886576;270.2;0.8;-0.3;0;0;0
table;1;1636021886581;270.2;0.8;-0.3;0;0;0
table;1;1636021886587;270.2;0.8;-0.3;0;0;0
table;1;1636021886591;270.2;0.8;-0.3;0;0;0
table;1;1636021886596;270.2;0.8;-0.3;0;0;0
table;1;1636021886601;270.2;0.8;-0.3;0;0;0
table;1;1636021886605;270.2;0.8;-0.3;0;0;0
table;1;1636021886610;270.2;0.8;-0.3;0;0;0
table;1;1636021886615;270.2;0.8;-0.3;0;0;0
table;1;1636021886619;270.2;0.8;-0.3;0;0;0
table;1;1636021886624;270.2;0.8;-0.3;0;0;0
table;1;1636021886629;270.2;0.8;-0.3;0;0;0
table;1;1636021886633;270.2;0.8;-0.3;0;0;0
table;1;1636021886638;270.2;0.8;-0.3;0;0;0
table;1;1636021886643;270.2;0.8;-0.3;0;0;0
table;1;1636021886647;270.2;0.8;-0.3;0;0;0
table;1;1636021886652;270.2;0.8;-0.3;0;0;0
table;1;1636021886657;270.2;0.8;-0.3;0;0;0
table;1;1636021886661;270.2;0.8;-0.3;0;0;0
table;1;1636021886666;270.2;0.8;-0.3;0;0;0
table;1;1636021886671;270.2;0.8;-0.3;0;0;0
table;1;1636021886676;270.2;0.8;-0.3;0;0;0
table;1;1636021886680;270.2;0.8;-0.3;0;0;0
table;1;1636021886685;270.2;0.8;-0.3;0;0;0
table;1;1636021886690;270.2;0.8;-0.3;0;0;0
table;1;1636021886694;270.2;0.8;-0.3;0;0;0
table;1;1636021886699;270.2;0.8;-0.3;0;0;0
table;1;1636021886704;270.2;0.8;-0.3;0;0;0
table;1;1636021886708;270.2;0.8;-0.3;0;0;0
table;1;1636021886713;270.2;0.8;-0.3;0;0;0
table;1;1636021886718;270.2;0.8;-0.3;0;0;0
table;1;1636021886722;270.2;0.8;-0.3;0;0;0
table;1;1636021886727;270.2;0.8;-0.3;0;0;0
table;1;1636021886732;270.2;0.8;-0.3;0;0;0
table;1;1636021886736;270.2;0.8;-0.3;0;0;0
table;1;1636021886741;270.2;0.8;-0.3;0;0;0
table;1;1636021886745;270.2;0.8;-0.3;0;0;0
table;1;1636021886750;270.2;0.8;-0.3;0;0;0
table;1;1636021886755;270.2;0.8;-0.3;0;0;0
table;1;1636021886759;270.2;0.8;-0.3;0;0;0
table;1;1636021886764;270.2;0.8;-0.3;0;0;0
table;1;1636021886768;270.2;0.8;-0.3;0;0;0
table;1;1636021886773;270.2;0.8;-0.3;0;0;0
table;1;1636021886778;270.2;0.8;-0.3;0;0;0
table;1;1636021886782;270.2;0.8;-0.3;0;0;0
table;1;1636021886787;270.2;0.8;-0.3;0;0;0
table;1;1636021886792;270.2;0.8;-0.3;0;0;0
table;1;1636021886796;270.2;0.8;-0.3;0;0;0
table;1;1636021886801;270.2;0.8;-0.3;0;0;0
table;1;1636021886805;270.2;0.8;-0.3;0;0;0
table;1;1636021886811;270.2;0.8;-0.3;0;0;0
table;1;1636021886816;270.2;0.8;-0.3;0;0;0
table;1;1636021886821;270.2;0.8;-0.3;0;0;0
table;1;1636021886826;270.2;0.8;-0.3;0;0;0
table;1;1636021886831;270.2;0.8;-0.3;0;0;0
table;1;1636021886835;270.2;0.8;-0.3;0;0;0
table;1;1636021886840;270.2;0.8;-0.3;0;0;0
table;1;1636021886845;270.2;0.8;-0.3;0;0;0
table;1;1636021886849;270.2;0.8;-0.3;0;0;0
table;1;1636021886854;270.2;0.8;-0.3;0;0;0
table;1;1636021886859;270.2;0.8;-0.3;0;0;0
table;1;1636021886863;270.2;0.8;-0.3;0;0;0
table;1;1636021886868;270.2;0.8;-0.3;0;0;0
table;1;1636021886872;270.2;0.8;-0.3;0;0;0
table;1;1636021886877;270.2;0.8;-0.3;0;0;0
table;1;1636021886882;270.2;0.8;-0.3;0;0;0
table;1;1636021886886;270.2;0.8;-0.3;0;0;0
table;1;1636021886891;270.2;0.8;-0.3;0;0;0
table;1;1636021886895;270.2;0.8;-0.3;0;0;0
table;1;1636021886900;270.2;0.8;-0.3;0;0;0
table;1;1636021886905;270.2;0.8;-0.3;0;0;0
table;1;1636021886909;270.2;0.8;-0.3;0;0;0
table;1;1636021886914;270.2;0.8;-0.3;0;0;0
table;1;1636021886920;270.2;0.8;-0.3;0;0;0
table;1;1636021886924;270.2;0.8;-0.3;0;0;0
table;1;1636021886929;270.2;0.8;-0.3;0;0;0
table;1;1636021886934;270.2;0.8;-0.3;0;0;0
table;1;1636021886938;270.2;0.8;-0.3;0;0;0
table;1;1636021886943;270.2;0.8;-0.3;0;0;0
table;1;1636021886948;270.2;0.8;-0.3;0;0;0
table;1;1636021886953;270.2;0.8;-0.3;0;0;0
table;1;1636021886957;270.2;0.8;-0.3;0;0;0
table;1;1636021886962;270.2;0.8;-0.3;0;0;0
table;1;1636021886967;270.2;0.8;-0.3;0;0;0
table;1;1636021886971;270.2;0.8;-0.3;0;0;0
table;1;1636021886976;270.2;0.8;-0.3;0;0;0
table;1;1636021886981;270.2;0.8;-0.3;0;0;0
table;1;1636021886985;270.2;0.8;-0.3;0;0;0
table;1;1636021886990;270.2;0.8;-0.3;0;0;0
table;1;1636021886995;270.2;0.8;-0.3;0;0;0
table;1;1636021886999;270.2;0.8;-0.3;0;0;0
table;1;1636021887004;270.2;0.8;-0.3;0;0;0
table;1;1636021887009;270.2;0.8;-0.3;0;0;0
table;1;1636021887013;270.2;0.8;-0.3;0;0;0
table;1;1636021887018;270.2;0.8;-0.3;0;0;0
table;1;1636021887023;270.2;0.8;-0.3;0;0;0
table;1;1636021887027;270.2;0.8;-0.3;0;0;0
table;1;1636021887032;270.2;0.8;-0.3;0;0;0
table;1;1636021887037;270.2;0.8;-0.3;0;0;0
table;1;1636021887041;270.2;0.8;-0.3;0;0;0
table;1;1636021887046;270.2;0.8;-0.3;0;0;0
table;1;1636021887051;270.2;0.8;-0.3;0;0;0
table;1;1636021887055;270.2;0.8;-0.3;0;0;0
table;1;1636021887060;270.2;0.8;-0.3;0;0;0
table;1;1636021887065;270.2;0.8;-0.3;0;0;0
table;1;1636021887069;270.2;0.8;-0.3;0;0;0
