activity;sampleId;stamp;alpha;beta;gamma;x;y;z
walk;1;1636027611145;283.2;60.6;7.7;-0.1;-0.1;0.1
walk;1;1636027611157;283.2;60.6;7.7;0;0;-0.1
walk;1;1636027611176;283.1;60.5;7.8;0;0.1;-0.2
walk;1;1636027611188;283;60.4;7.9;0;0.1;-0.2
walk;1;1636027611195;282.8;60.4;8.1;0;0.1;-0.2
walk;1;1636027611200;282.8;60.4;8.1;0;0.1;-0.2
walk;1;1636027611208;282.7;60.4;8.2;0;0.1;-0.2
walk;1;1636027611216;282.7;60.4;8.2;0;0.1;-0.2
walk;1;1636027611227;282.5;60.4;8.4;0;0.1;-0.2
walk;1;1636027611236;282.5;60.4;8.4;0;0.1;-0.1
walk;1;1636027611252;282.5;60.4;8.4;0.1;0.2;0
walk;1;1636027611260;282.3;60.3;8.6;0.1;0.2;0
walk;1;1636027611271;282.3;60.3;8.6;0.2;0.2;0.1
walk;1;1636027611284;282.3;60.2;8.7;0.2;0.2;-0.1
walk;1;1636027611288;282.3;60.2;8.7;0.2;0.2;-0.1
walk;1;1636027611296;282.3;60.2;8.7;0.2;0.2;-0.3
walk;1;1636027611300;282.3;60.2;8.7;0.2;0.2;-0.3
walk;1;1636027611305;282.3;60.2;8.7;0.2;0.2;-0.3
walk;1;1636027611318;282.3;60.2;8.7;0.1;0.1;-0.3
walk;1;1636027611325;282.2;60.2;8.8;0.1;0.1;-0.3
walk;1;1636027611338;282.2;60.2;8.8;0;-0.1;-0.3
walk;1;1636027611350;282.2;60.2;8.8;0;-0.2;-0.1
walk;1;1636027611359;282;60.3;9;0;-0.2;-0.1
walk;1;1636027611369;282;60.3;9;0;-0.2;0
walk;1;1636027611377;281.9;60.2;9.1;0;-0.2;0
walk;1;1636027611386;281.9;60.2;9.1;0;-0.1;0
walk;1;1636027611401;281.8;60.2;9.2;0.1;0;-0.2
walk;1;1636027611414;281.7;60.3;9.3;0.1;0;-0.2
walk;1;1636027611426;281.7;60.3;9.3;0.1;-0.1;0
walk;1;1636027611433;281.7;60.3;9.3;0.1;-0.1;0
walk;1;1636027611442;281.6;60.3;9.5;0.1;-0.1;0
walk;1;1636027611449;281.6;60.3;9.5;0.1;-0.1;0
walk;1;1636027611458;281.5;60.3;9.6;0.1;-0.1;0
walk;1;1636027611469;281.5;60.3;9.6;0.1;0;-0.1
walk;1;1636027611484;281.5;60.3;9.6;0.1;0.1;-0.3
walk;1;1636027611492;281.5;60.4;9.7;0.1;0.1;-0.3
walk;1;1636027611503;281.5;60.4;9.7;0;0.1;-0.6
walk;1;1636027611507;281.5;60.4;9.7;0;0.1;-0.6
walk;1;1636027611511;281.5;60.4;9.7;0;0.1;-0.6
walk;1;1636027611516;281.5;60.4;9.7;0;0.1;-0.6
walk;1;1636027611534;281.2;60.7;9.9;0;0.1;-0.6
walk;1;1636027611557;281.2;60.6;9.9;-0.1;0.3;0
walk;1;1636027611579;281.2;60.2;9.6;0.2;0.4;-0.8
walk;1;1636027611585;281.2;60.2;9.6;0.2;0.4;-0.8
walk;1;1636027611589;281.2;60.2;9.6;0.2;0.4;-0.8
walk;1;1636027611597;281.2;60.2;9.6;0.2;0.4;-0.8
walk;1;1636027611613;281.3;60;9.4;0.2;0.4;-0.8
walk;1;1636027611626;281.3;60;9.4;-0.1;-0.2;-0.4
walk;1;1636027611645;281.4;60.1;9.3;-0.2;-0.4;0
walk;1;1636027611650;281.4;60.1;9.3;-0.2;-0.4;0
walk;1;1636027611654;281.4;60.1;9.3;-0.2;-0.4;0
walk;1;1636027611658;281.4;60.1;9.3;-0.2;-0.4;0
walk;1;1636027611663;281.4;60.1;9.3;-0.2;-0.4;0
walk;1;1636027611667;281.4;60.1;9.3;-0.2;-0.4;0
walk;1;1636027611683;281.3;60;9.5;-0.2;-0.4;0
walk;1;1636027611697;281.3;60;9.6;-0.1;0;-0.1
walk;1;1636027611701;281.3;60;9.6;-0.1;0;-0.1
walk;1;1636027611709;281.2;60;9.7;-0.1;0;-0.1
walk;1;1636027611721;281.2;60;9.7;-0.1;0.1;0
walk;1;1636027611735;281.1;60.1;9.7;-0.1;0;0.1
walk;1;1636027611739;281.1;60.1;9.7;-0.1;0;0.1
walk;1;1636027611752;281.1;60.1;9.7;-0.2;-0.1;0.2
walk;1;1636027611767;281;60.1;9.9;-0.1;-0.1;0.1
walk;1;1636027611771;281;60.1;9.9;-0.1;-0.1;0.1
walk;1;1636027611775;281;60.1;9.9;-0.1;-0.1;0.1
walk;1;1636027611780;281;60.1;9.9;-0.1;-0.1;0.1
walk;1;1636027611784;281;60.1;9.9;-0.1;-0.1;0.1
walk;1;1636027611788;281;60.1;9.9;-0.1;-0.1;0.1
walk;1;1636027611799;281;60.1;9.9;-0.1;-0.1;0.2
walk;1;1636027611808;280.8;60.1;10.1;-0.1;-0.1;0.2
walk;1;1636027611819;280.8;60.1;10.1;-0.1;0;0.3
walk;1;1636027611832;280.7;60.1;10.1;0;0.1;0.3
walk;1;1636027611844;280.7;60;10.1;0;0.1;0.3
walk;1;1636027611853;280.7;60;10.1;0;0.1;0.1
walk;1;1636027611867;280.7;60;10.1;0;0;0
walk;1;1636027611871;280.7;60;10.1;0;0;0
walk;1;1636027611884;280.7;60;10.1;0;-0.1;0.1
walk;1;1636027611891;280.5;60;10.1;0;-0.1;0.1
walk;1;1636027611901;280.5;60;10.1;0;-0.2;0.2
walk;1;1636027611905;280.5;60;10.1;0;-0.2;0.2
walk;1;1636027611912;280.5;60;10.1;0;-0.1;0.2
walk;1;1636027611917;280.5;60;10.1;0;-0.1;0.2
walk;1;1636027611925;280.3;59.9;10.1;0;-0.1;0.2
walk;1;1636027611936;280.3;59.9;10.1;0;0;0.1
walk;1;1636027611953;280.2;59.9;10.1;0;0.1;-0.1
walk;1;1636027611966;280.2;59.9;10.1;0;0.1;-0.2
walk;1;1636027611974;280;59.9;10.1;0;0.1;-0.2
walk;1;1636027611984;280;59.9;10.1;0;0;-0.2
walk;1;1636027611988;280;59.9;10.1;0;0;-0.2
walk;1;1636027612001;280;59.9;10.1;-0.1;-0.1;-0.1
walk;1;1636027612009;279.8;59.9;10.2;-0.1;-0.1;-0.1
walk;1;1636027612016;279.8;59.9;10.2;-0.1;-0.1;-0.1
walk;1;1636027612026;279.7;59.9;10.2;-0.1;-0.1;-0.1
walk;1;1636027612036;279.7;59.9;10.2;-0.1;-0.1;-0.2
walk;1;1636027612049;279.5;59.9;10.4;-0.1;-0.1;-0.3
walk;1;1636027612054;279.5;59.9;10.4;-0.1;-0.1;-0.3
walk;1;1636027612065;279.5;59.9;10.4;-0.1;-0.1;-0.2
walk;1;1636027612076;279.1;60.1;10.7;-0.1;-0.1;-0.2
walk;1;1636027612085;279.1;60.1;10.7;-0.1;-0.1;0
walk;1;1636027612094;278.9;60.3;10.9;-0.1;-0.1;0
walk;1;1636027612106;278.9;60.3;10.9;0.2;0;1.8
walk;1;1636027612125;278.7;60.2;10.8;0.2;0.2;-0.8
walk;1;1636027612139;278.7;60.1;10.8;0.2;0.2;0.2
walk;1;1636027612162;278.5;60.1;10.7;0.2;0;-0.3
walk;1;1636027612178;278.5;60;10.6;0.1;-0.1;0.3
walk;1;1636027612197;278.4;60.1;10.6;0;-0.2;0.2
walk;1;1636027612211;278.3;60.1;10.5;0.1;-0.3;0.2
walk;1;1636027612216;278.3;60.1;10.5;0.1;-0.3;0.2
walk;1;1636027612228;278.2;60;10.4;0.1;-0.3;0.2
walk;1;1636027612238;278.2;60;10.4;0.2;-0.1;0.2
walk;1;1636027612250;278.2;60;10.4;0.2;0.1;-0.1
walk;1;1636027612259;278.1;60;10.2;0.2;0.1;-0.1
walk;1;1636027612269;278.1;60;10.2;0.2;0;0
walk;1;1636027612273;278.1;60;10.2;0.2;0;0
walk;1;1636027612285;278.1;60;10.2;0.1;-0.2;0.2
walk;1;1636027612293;278;60;10.1;0.1;-0.2;0.2
walk;1;1636027612303;278;60;10.1;0;-0.2;0.3
walk;1;1636027612315;278;60;10.1;0;-0.1;0.3
walk;1;1636027612327;277.9;60;9.9;0;-0.1;0.3
walk;1;1636027612339;277.9;60;9.9;0.1;0.1;0.1
walk;1;1636027612350;277.9;60;9.9;0;0.1;-0.2
walk;1;1636027612358;277.9;60;9.6;0;0.1;-0.2
walk;1;1636027612371;277.9;60;9.6;0;0;-0.1
walk;1;1636027612391;277.9;60;9.5;-0.2;-0.2;0.1
walk;1;1636027612401;277.9;60;9.3;-0.2;-0.2;0.1
walk;1;1636027612410;277.8;60.1;9.2;-0.2;-0.2;0.1
walk;1;1636027612415;277.8;60.1;9.2;-0.2;-0.2;0.1
walk;1;1636027612426;277.8;60.1;9.1;-0.2;-0.2;0.1
walk;1;1636027612435;277.8;60.1;9.1;-0.1;-0.2;0.1
walk;1;1636027612443;277.7;60;9.1;-0.1;-0.2;0.1
walk;1;1636027612454;277.7;60;9.1;0;0;0
walk;1;1636027612468;277.7;60;9.1;0.1;0.1;-0.2
walk;1;1636027612475;277.5;60;9;0.1;0.1;-0.2
walk;1;1636027612485;277.5;60;9;0.1;0.1;-0.4
walk;1;1636027612489;277.5;60;9;0.1;0.1;-0.4
walk;1;1636027612498;277.5;60;9;0.1;0.1;-0.2
walk;1;1636027612509;277.3;60.1;8.9;0.1;0.1;-0.2
walk;1;1636027612522;277.3;60.1;8.9;0.1;0;-0.1
walk;1;1636027612538;277.2;60.2;8.9;0.1;0;0
walk;1;1636027612543;277.2;60.2;8.9;0.1;0;0
walk;1;1636027612548;277.2;60.2;8.9;0.1;0;0
walk;1;1636027612559;277;60.3;8.9;0.1;0;0
walk;1;1636027612571;277;60.3;8.9;0;-0.1;0.1
walk;1;1636027612584;277;60.3;8.9;0.2;0;2
walk;1;1636027612593;276.7;60.2;8.8;0.2;0;2
walk;1;1636027612605;276.7;60.2;8.8;-0.1;-0.2;2.9
walk;1;1636027612619;276.7;60;8.7;0.1;0.3;0
walk;1;1636027612640;276.6;59.8;8.6;0.3;0.3;-0.2
walk;1;1636027612658;276.6;59.7;8.4;0.2;0.1;-0.2
walk;1;1636027612668;276.6;59.6;8.2;0.2;0.1;-0.2
walk;1;1636027612676;276.7;59.5;7.9;0.2;0.1;-0.2
walk;1;1636027612688;276.7;59.5;7.9;0.1;-0.1;0.2
walk;1;1636027612702;276.8;59.5;7.7;0.1;-0.2;-0.1
walk;1;1636027612717;276.8;59.4;7.5;0.1;-0.2;-0.1
walk;1;1636027612739;276.8;59.3;7.3;0;-0.3;-0.1
walk;1;1636027612758;276.8;59.2;7.2;0.1;-0.2;-0.2
walk;1;1636027612762;276.8;59.2;7.2;0.1;-0.2;-0.2
walk;1;1636027612766;276.8;59.2;7.2;0.1;-0.2;-0.2
walk;1;1636027612775;276.8;59.1;7.1;0.1;-0.2;-0.2
walk;1;1636027612787;276.8;59.1;7.1;0.2;0;-0.1
walk;1;1636027612799;276.8;59.1;7;0.2;0;-0.3
walk;1;1636027612811;276.7;59;7;0.2;0;-0.3
walk;1;1636027612821;276.7;59;7;0.2;0;-0.1
walk;1;1636027612825;276.7;59;7;0.2;0;-0.1
walk;1;1636027612830;276.7;59;7;0.2;0;-0.1
walk;1;1636027612834;276.7;59;7;0.2;0;-0.1
walk;1;1636027612839;276.7;59;7;0.2;0;-0.1
walk;1;1636027612851;276.7;59;7;0.2;0.1;-0.2
walk;1;1636027612858;276.7;58.9;6.8;0.2;0.1;-0.2
walk;1;1636027612869;276.7;58.9;6.8;0.1;0.1;-0.3
walk;1;1636027612876;276.7;59;6.7;0.1;0.1;-0.3
walk;1;1636027612882;276.7;59;6.7;0.1;0.1;-0.3
walk;1;1636027612886;276.7;59;6.7;0.1;0.1;-0.3
walk;1;1636027612902;276.7;59;6.7;0;0;-0.1
walk;1;1636027612910;276.8;59.1;6.4;0;0;-0.1
walk;1;1636027612924;276.8;59.1;6.4;-0.1;-0.1;0.1
walk;1;1636027612940;276.8;59.1;6.2;-0.1;0;0
walk;1;1636027612950;276.9;59.1;6.1;-0.1;0;0
walk;1;1636027612958;277;59.1;5.8;-0.1;0;0
walk;1;1636027612967;277;59.1;5.8;-0.1;0;-0.2
walk;1;1636027612975;277.1;59.1;5.5;-0.1;0;-0.2
walk;1;1636027612982;277.1;59.1;5.5;-0.1;0;-0.2
walk;1;1636027612992;277.2;59.2;5.2;-0.1;0;-0.2
walk;1;1636027613003;277.2;59.2;5.2;-0.1;-0.1;0
walk;1;1636027613020;277.3;59.2;4.9;-0.2;-0.2;0.1
walk;1;1636027613036;277.3;59.2;4.7;-0.1;-0.2;0.1
walk;1;1636027613056;277.3;59.3;4.4;0.2;0.2;-0.1
walk;1;1636027613062;277.3;59.3;4.2;0.2;0.2;-0.1
walk;1;1636027613067;277.3;59.3;4.2;0.2;0.2;-0.1
walk;1;1636027613074;277.4;59.3;4.2;0.2;0.2;-0.1
walk;1;1636027613085;277.4;59.3;4.2;-0.4;0;1.3
walk;1;1636027613095;277.4;59.2;4.1;-0.4;0;1.3
walk;1;1636027613105;277.4;59.2;4.1;-0.3;0;0.1
walk;1;1636027613117;277.4;59.2;4.1;0;0.1;-0.2
walk;1;1636027613124;277.4;59.2;4.3;0;0.1;-0.2
walk;1;1636027613135;277.4;59.2;4.3;-0.2;-0.1;0.4
walk;1;1636027613143;277.3;59.1;4.3;-0.2;-0.1;0.4
walk;1;1636027613154;277.3;59.1;4.3;0;0;0.6
walk;1;1636027613166;277.2;59.1;4.3;0;0.2;0.2
walk;1;1636027613179;277.2;59;4.2;0;0.2;0.2
walk;1;1636027613188;277.2;59;4.2;0;0.2;0.3
walk;1;1636027613200;277.2;59;4.2;0;0.3;0
walk;1;1636027613208;277.2;58.9;4;0;0.3;0
walk;1;1636027613219;277.2;58.9;4;0;0.2;-0.1
walk;1;1636027613226;277.2;58.8;3.9;0;0.2;-0.1
walk;1;1636027613237;277.2;58.8;3.9;-0.1;0;0.2
walk;1;1636027613251;277.2;58.8;3.8;-0.2;-0.2;0.3
walk;1;1636027613263;277.2;58.7;3.6;-0.2;-0.2;0.3
walk;1;1636027613273;277.2;58.7;3.6;-0.3;-0.2;0.2
walk;1;1636027613289;277.2;58.6;3.5;-0.3;-0.3;0.2
walk;1;1636027613302;277.2;58.5;3.4;-0.2;-0.2;0.1
walk;1;1636027613312;277.2;58.5;3.3;-0.2;-0.2;0.1
walk;1;1636027613317;277.2;58.5;3.3;-0.2;-0.2;0.1
walk;1;1636027613326;277.1;58.3;3.2;-0.2;-0.2;0.1
walk;1;1636027613338;277.1;58.3;3.2;-0.1;-0.1;0
walk;1;1636027613352;277.1;58.2;3;-0.1;0;0
walk;1;1636027613363;277.1;58.1;2.9;-0.1;0;0
walk;1;1636027613367;277.1;58.1;2.9;-0.1;0;0
walk;1;1636027613376;277;58;2.8;-0.1;0;0
walk;1;1636027613385;277;58;2.8;-0.1;0;-0.1
walk;1;1636027613391;277;58;2.7;-0.1;0;-0.1
walk;1;1636027613401;277;58;2.7;-0.1;-0.1;-0.2
walk;1;1636027613409;277;57.9;2.6;-0.1;-0.1;-0.2
walk;1;1636027613419;277;57.9;2.6;-0.1;0;-0.1
walk;1;1636027613428;276.9;57.8;2.5;-0.1;0;-0.1
walk;1;1636027613433;276.9;57.8;2.5;-0.1;0;-0.1
walk;1;1636027613437;276.9;57.8;2.5;-0.1;0;-0.1
walk;1;1636027613450;276.9;57.8;2.5;-0.1;0.1;-0.2
walk;1;1636027613458;276.8;57.8;2.3;-0.1;0.1;-0.2
walk;1;1636027613469;276.8;57.8;2.3;-0.1;0;-0.1
walk;1;1636027613476;276.8;57.7;2.2;-0.1;0;-0.1
walk;1;1636027613487;276.8;57.7;2.2;-0.2;-0.1;0
walk;1;1636027613500;276.7;57.7;2.2;-0.2;-0.2;0.1
walk;1;1636027613511;276.7;57.7;2.1;-0.2;-0.2;0.1
walk;1;1636027613521;276.7;57.7;2.1;-0.2;-0.2;0.2
walk;1;1636027613534;276.6;57.6;2.1;-0.2;-0.1;0.1
walk;1;1636027613545;276.5;57.6;2;-0.2;-0.1;0.1
walk;1;1636027613556;276.5;57.6;2;-0.1;0;-0.1
walk;1;1636027613573;276.4;57.5;2;-0.1;0;0
walk;1;1636027613589;276.3;57.5;1.9;-0.1;-0.1;0
walk;1;1636027613601;276.2;57.5;1.9;-0.1;-0.2;0
walk;1;1636027613611;276.1;57.5;1.8;-0.1;-0.2;0
walk;1;1636027613616;276.1;57.5;1.8;-0.1;-0.2;0
walk;1;1636027613624;276;57.5;1.8;-0.1;-0.2;0
walk;1;1636027613634;276;57.5;1.8;-0.1;-0.3;0.1
walk;1;1636027613642;275.8;57.4;1.8;-0.1;-0.3;0.1
walk;1;1636027613651;275.8;57.4;1.8;-0.1;-0.2;0.1
walk;1;1636027613657;275.7;57.4;1.8;-0.1;-0.2;0.1
walk;1;1636027613669;275.7;57.4;1.8;0;0;0
walk;1;1636027613676;275.5;57.3;1.8;0;0;0
walk;1;1636027613688;275.5;57.3;1.8;0;0.1;-0.2
walk;1;1636027613696;275.5;57.3;1.8;0.1;0.1;-0.2
walk;1;1636027613701;275.5;57.3;1.8;0.1;0.1;-0.2
walk;1;1636027613708;275.3;57.4;1.8;0.1;0.1;-0.2
walk;1;1636027613719;275.3;57.4;1.8;0;0.1;-0.1
walk;1;1636027613723;275.3;57.4;1.8;0;0.1;-0.1
walk;1;1636027613733;275.3;57.4;1.8;0;0;0
walk;1;1636027613743;275.2;57.5;1.7;0;0;0
walk;1;1636027613754;275.2;57.5;1.7;-0.1;0;0.2
walk;1;1636027613758;275.2;57.5;1.7;-0.1;0;0.2
walk;1;1636027613763;275.2;57.5;1.7;-0.1;0;0.2
walk;1;1636027613767;275.2;57.5;1.7;-0.1;0;0.2
walk;1;1636027613779;275;57.5;1.6;-0.1;0;0.2
walk;1;1636027613785;275;57.5;1.6;-0.1;-0.1;0.2
walk;1;1636027613794;274.9;57.5;1.5;-0.1;-0.1;0.2
walk;1;1636027613800;274.9;57.5;1.5;-0.1;-0.1;0.2
walk;1;1636027613808;274.8;57.5;1.4;-0.1;-0.1;0.2
walk;1;1636027613820;274.8;57.5;1.4;-0.3;0.1;0.1
walk;1;1636027613835;274.8;57.5;1.4;0.1;0.2;-1.6
walk;1;1636027613843;274.7;57.7;1.8;0.1;0.2;-1.6
walk;1;1636027613855;274.7;57.7;1.8;-0.7;-0.4;1.1
walk;1;1636027613869;274.5;57.7;2.1;-0.3;-0.6;1.4
walk;1;1636027613891;274.2;57.7;2.4;-0.4;-0.2;0.4
walk;1;1636027613912;273.8;57.7;2.6;-0.1;0.1;0.6
walk;1;1636027613926;273.5;57.6;2.8;-0.1;0.2;0.5
walk;1;1636027613944;273.2;57.5;2.9;0;0.2;0.3
walk;1;1636027613962;273;57.4;3;0;0.1;-0.1
walk;1;1636027613980;272.6;57.2;2.9;-0.1;0;-0.1
walk;1;1636027613998;272.5;57.1;2.8;-0.1;-0.2;-0.1
walk;1;1636027614008;272.4;57.1;2.7;-0.1;-0.2;-0.1
walk;1;1636027614019;272.4;57.1;2.7;-0.2;-0.4;0
walk;1;1636027614034;272.3;57;2.6;-0.3;-0.4;0.2
walk;1;1636027614045;272.1;57;2.5;-0.3;-0.4;0.2
walk;1;1636027614055;272.1;57;2.5;-0.4;-0.4;0.1
walk;1;1636027614069;272;56.9;2.5;-0.4;-0.4;0
walk;1;1636027614090;271.8;56.9;2.4;-0.5;-0.4;0.2
walk;1;1636027614109;271.6;57;2.3;-0.6;-0.3;0.4
walk;1;1636027614126;271.3;57;2.3;-0.7;-0.2;0.5
walk;1;1636027614142;271;57.1;2.3;-0.7;0;0.5
walk;1;1636027614161;270.5;57.1;2.4;-0.7;0.1;0.7
walk;1;1636027614177;270.1;57.1;2.4;-0.7;0.2;1
walk;1;1636027614195;269.5;57.2;2.5;-0.7;0.3;1.4
walk;1;1636027614209;268.9;57.1;2.7;-0.7;0.5;1.4
walk;1;1636027614227;268.3;56.9;2.9;-0.7;0.9;1.3
walk;1;1636027614245;267.6;56.6;3.2;-0.7;1.1;1.1
walk;1;1636027614260;266.9;56.3;3.4;-0.9;1;1.1
walk;1;1636027614279;266;56;3.9;-1;0.9;1.3
walk;1;1636027614294;265.3;55.7;4.4;-0.6;0.8;1.6
walk;1;1636027614315;263.3;54.9;5.8;0.3;1.1;1.5
walk;1;1636027614330;262.2;54.3;6.6;0.1;1.6;2.7
walk;1;1636027614341;262.2;54.3;6.6;0.1;2;1.3
walk;1;1636027614359;261.3;53.4;7.2;0.1;1.7;1.6
walk;1;1636027614379;260.7;52.8;7.6;-0.1;0.8;1.7
walk;1;1636027614394;259.9;52;8.2;-0.6;0.7;2
walk;1;1636027614415;259.2;51.3;8.6;-0.5;1.5;0.8
walk;1;1636027614430;257.5;49.6;9.9;0.5;2.3;0.4
walk;1;1636027614442;257.5;49.6;9.9;1.1;2.5;-0.3
walk;1;1636027614462;256.7;48.8;10.6;0.2;1.4;1.2
walk;1;1636027614499;256.1;48.3;11;-0.1;0.7;0.1
walk;1;1636027614528;253.7;45.7;12.7;0.8;1.1;-0.6
walk;1;1636027614540;253.7;45.7;12.7;1.2;1;-0.1
walk;1;1636027614560;253.4;45.2;12.8;0.5;0.2;-0.8
walk;1;1636027614579;253.1;44.7;12.9;0;-0.8;-3.5
walk;1;1636027614597;252.8;44.5;13;0.5;-1.7;-2.8
walk;1;1636027614615;252.3;44.2;13.5;1;-2.4;-2.3
walk;1;1636027614637;251.7;44;14;1.1;-3.3;-2.2
walk;1;1636027614650;251.7;44;14;0.9;-4.6;-4.4
walk;1;1636027614660;251.2;44;14.6;0.9;-4.6;-4.4
walk;1;1636027614671;251.2;44;14.6;1.3;-3.4;-3.5
walk;1;1636027614689;250.6;44.1;15.1;1;-4.3;-1
walk;1;1636027614709;250.2;44.3;15.5;0.9;-4.9;-0.9
walk;1;1636027614731;249.1;44.2;16.8;1.3;-4.8;-1.1
walk;1;1636027614743;248.7;43.6;17.6;1.3;-4.8;-1.1
walk;1;1636027614754;248.7;43.6;17.6;1.4;-4.6;-1.9
walk;1;1636027614773;248.4;43;18.3;1.5;-3.7;-1.9
walk;1;1636027614794;248;42.3;19.4;1.2;-2.6;-0.8
walk;1;1636027614812;247.5;41.9;20.1;1.2;-1;-0.5
walk;1;1636027614828;246.3;42.2;21.9;1.6;-0.2;0.5
walk;1;1636027614834;246.3;42.2;21.9;1.6;-0.2;0.5
walk;1;1636027614843;245.5;42.9;22.6;1.6;-0.2;0.5
walk;1;1636027614854;245.5;42.9;22.6;1.8;0.4;1.2
walk;1;1636027614871;245;44;23.1;1.5;-0.6;1.8
walk;1;1636027614891;244.8;44.9;23.3;1.3;-1.2;1.9
walk;1;1636027614912;244.7;46.8;23.2;1.3;-1.1;1.8
walk;1;1636027614917;244.7;46.8;23.2;1.3;-1.1;1.8
walk;1;1636027614927;245;47.6;23;1.3;-1.1;1.8
walk;1;1636027614938;245;47.6;23;1;-0.8;1.8
walk;1;1636027614953;245.3;48.2;22.6;0.7;0.3;1.3
walk;1;1636027614976;245.7;49.2;22.3;0.4;-0.9;-0.3
walk;1;1636027614995;246.5;50.9;21.7;0.4;-1.5;-1.6
