activity;sampleId;stamp;alpha;beta;gamma;x;y;z
table;2;1636021885619;270;0.6;-0.2;0;0;0
table;2;1636021885624;270;0.6;-0.2;0;0;0
table;2;1636021885629;270;0.6;-0.2;0;0;0
table;2;1636021885633;270;0.6;-0.2;0;0;0
table;2;1636021885638;270;0.6;-0.2;0;0;0
table;2;1636021885643;270;0.6;-0.2;0;0;0
table;2;1636021885647;270;0.6;-0.2;0;0;0
table;2;1636021885652;270;0.6;-0.2;0;0;0
table;2;1636021885657;270;0.6;-0.2;0;0;0
table;2;1636021885662;270;0.6;-0.2;0;0;0
table;2;1636021885667;270;0.6;-0.2;0;0;0
table;2;1636021885671;270;0.6;-0.2;0;0;0
table;2;1636021885676;270;0.6;-0.2;0;0;0
table;2;1636021885681;270;0.6;-0.2;0;0;0
table;2;1636021885686;270;0.6;-0.2;0;0;0
table;2;1636021885690;270;0.6;-0.2;0;0;0
table;2;1636021885695;270;0.6;-0.2;0;0;0
table;2;1636021885700;270;0.6;-0.2;0;0;0
table;2;1636021885705;270;0.6;-0.2;0;0;0
table;2;1636021885709;270;0.6;-0.2;0;0;0
table;2;1636021885714;270;0.6;-0.2;0;0;0
table;2;1636021885719;270;0.6;-0.2;0;0;0
table;2;1636021885724;270;0.6;-0.2;0;0;0
table;2;1636021885728;270;0.6;-0.2;0;0;0
table;2;1636021885733;270;0.6;-0.2;0;0;0
table;2;1636021885738;270;0.6;-0.2;0;0;0
table;2;1636021885743;270;0.6;-0.2;0;0;0
table;2;1636021885747;270;0.6;-0.2;0;0;0
table;2;1636021885752;270;0.6;-0.2;0;0;0
table;2;1636021885757;270;0.6;-0.2;0;0;0
table;2;1636021885761;270;0.6;-0.2;0;0;0
table;2;1636021885766;270;0.6;-0.2;0;0;0
table;2;1636021885771;270;0.6;-0.2;0;0;0
table;2;1636021885776;270;0.6;-0.2;0;0;0
table;2;1636021885780;270;0.6;-0.2;0;0;0
table;2;1636021885785;270;0.6;-0.2;0;0;0
table;2;1636021885789;270;0.6;-0.2;0;0;0
table;2;1636021885794;270;0.6;-0.2;0;0;0
table;2;1636021885799;270;0.6;-0.2;0;0;0
table;2;1636021885804;270;0.6;-0.2;0;0;0
table;2;1636021885808;270;0.6;-0.2;0;0;0
table;2;1636021885813;270;0.6;-0.2;0;0;0
table;2;1636021885818;270;0.6;-0.2;0;0;0
table;2;1636021885822;270;0.6;-0.2;0;0;0
table;2;1636021885828;270;0.6;-0.2;0;0;0
table;2;1636021885834;270;0.6;-0.2;0;0;0
table;2;1636021885838;270;0.6;-0.2;0;0;0
table;2;1636021885843;270;0.6;-0.2;0;0;0
table;2;1636021885848;270;0.6;-0.2;0;0;0
table;2;1636021885852;270;0.6;-0.2;0;0;0
table;2;1636021885857;270;0.6;-0.2;0;0;0
table;2;1636021885862;270;0.6;-0.2;0;0;0
table;2;1636021885866;270;0.6;-0.2;0;0;0
table;2;1636021885871;270;0.6;-0.2;0;0;0
table;2;1636021885876;270;0.6;-0.2;0;0;0
table;2;1636021885880;270;0.6;-0.2;0;0;0
table;2;1636021885885;270;0.6;-0.2;0;0;0
table;2;1636021885890;270;0.6;-0.2;0;0;0
table;2;1636021885894;270;0.6;-0.2;0;0;0
table;2;1636021885899;270;0.6;-0.2;0;0;0
table;2;1636021885903;270;0.6;-0.2;0;0;0
table;2;1636021885908;270;0.6;-0.2;0;0;0
table;2;1636021885913;270;0.6;-0.2;0;0;0
table;2;1636021885917;270;0.6;-0.2;0;0;0
table;2;1636021885922;270;0.6;-0.2;0;0;0
table;2;1636021885927;270;0.6;-0.2;0;0;0
table;2;1636021885931;270;0.6;-0.2;0;0;0
table;2;1636021885937;270;0.6;-0.2;0;0;0
table;2;1636021885941;270;0.6;-0.2;0;0;0
table;2;1636021885946;270;0.6;-0.2;0;0;0
table;2;1636021885951;270;0.6;-0.2;0;0;0
table;2;1636021885956;270;0.6;-0.2;0;0;0
table;2;1636021885960;270;0.6;-0.2;0;0;0
table;2;1636021885965;270;0.6;-0.2;0;0;0
table;2;1636021885970;270;0.6;-0.2;0;0;0
table;2;1636021885975;270;0.6;-0.2;0;0;0
table;2;1636021885980;270;0.6;-0.2;0;0;0
table;2;1636021885984;270;0.6;-0.2;0;0;0
table;2;1636021885989;270;0.6;-0.2;0;0;0
table;2;1636021885994;270;0.6;-0.2;0;0;0
table;2;1636021885998;270;0.6;-0.2;0;0;0
table;2;1636021886003;270;0.6;-0.2;0;0;0
table;2;1636021886008;270;0.6;-0.2;0;0;0
table;2;1636021886012;270;0.6;-0.2;0;0;0
table;2;1636021886017;270;0.6;-0.2;0;0;0
table;2;1636021886022;270;0.6;-0.2;0;0;0
table;2;1636021886026;270;0.6;-0.2;0;0;0
table;2;1636021886031;270;0.6;-0.2;0;0;0
table;2;1636021886036;270;0.6;-0.2;0;0;0
table;2;1636021886040;270;0.6;-0.2;0;0;0
table;2;1636021886045;270;0.6;-0.2;0;0;0
table;2;1636021886050;270;0.6;-0.2;0;0;0
table;2;1636021886054;270;0.6;-0.2;0;0;0
table;2;1636021886059;270;0.6;-0.2;0;0;0
table;2;1636021886064;270;0.6;-0.2;0;0;0
table;2;1636021886068;270;0.6;-0.2;0;0;0
table;2;1636021886073;270;0.6;-0.2;0;0;0
table;2;1636021886078;270;0.6;-0.2;0;0;0
table;2;1636021886082;270;0.6;-0.2;0;0;0
table;2;1636021886087;270;0.6;-0.2;0;0;0
table;2;1636021886091;270;0.6;-0.2;0;0;0
table;2;1636021886096;270;0.6;-0.2;0;0;0
table;2;1636021886101;270;0.6;-0.2;0;0;0
table;2;1636021886105;270;0.6;-0.2;0;0;0
table;2;1636021886110;270;0.6;-0.2;0;0;0
table;2;1636021886115;270;0.6;-0.2;0;0;0
table;2;1636021886119;270;0.6;-0.2;0;0;0
table;2;1636021886125;270;0.6;-0.2;0;0;0
table;2;1636021886130;270;0.6;-0.2;0;0;0
table;2;1636021886134;270;0.6;-0.2;0;0;0
table;2;1636021886139;270;0.6;-0.2;0;0;0
table;2;1636021886144;270;0.6;-0.2;0;0;0
table;2;1636021886150;270;0.6;-0.2;0;0;0
table;2;1636021886154;270;0.6;-0.2;0;0;0
table;2;1636021886159;270;0.6;-0.2;0;0;0
table;2;1636021886164;270;0.6;-0.2;0;0;0
table;2;1636021886168;270;0.6;-0.2;0;0;0
table;2;1636021886173;270;0.6;-0.2;0;0;0
table;2;1636021886178;270;0.6;-0.2;0;0;0
table;2;1636021886182;270;0.6;-0.2;0;0;0
table;2;1636021886187;270;0.6;-0.2;0;0;0
table;2;1636021886192;270;0.6;-0.2;0;0;0
table;2;1636021886196;270;0.6;-0.2;0;0;0
table;2;1636021886201;270;0.6;-0.2;0;0;0
table;2;1636021886206;270;0.6;-0.2;0;0;0
table;2;1636021886210;270;0.6;-0.2;0;0;0
table;2;1636021886215;270;0.6;-0.2;0;0;0
table;2;1636021886220;270;0.6;-0.2;0;0;0
table;2;1636021886225;270;0.6;-0.2;0;0;0
table;2;1636021886230;270;0.6;-0.2;0;0;0
table;2;1636021886235;270;0.6;-0.2;0;0;0
table;2;1636021886239;270;0.6;-0.2;0;0;0
table;2;1636021886244;270;0.6;-0.2;0;0;0
table;2;1636021886248;270;0.6;-0.2;0;0;0
table;2;1636021886253;270;0.6;-0.2;0;0;0
table;2;1636021886258;270;0.6;-0.2;0;0;0
table;2;1636021886263;270;0.6;-0.2;0;0;0
table;2;1636021886267;270;0.6;-0.2;0;0;0
table;2;1636021886272;270;0.6;-0.2;0;0;0
table;2;1636021886277;270;0.6;-0.2;0;0;0
table;2;1636021886281;270;0.6;-0.2;0;0;0
table;2;1636021886287;270;0.6;-0.2;0;0;0
table;2;1636021886291;270;0.6;-0.2;0;0;0
table;2;1636021886296;270;0.6;-0.2;0;0;0
table;2;1636021886300;270;0.6;-0.2;0;0;0
table;2;1636021886305;270;0.6;-0.2;0;0;0
table;2;1636021886309;270;0.6;-0.2;0;0;0
table;2;1636021886314;270;0.6;-0.2;0;0;0
table;2;1636021886319;270;0.6;-0.2;0;0;0
table;2;1636021886323;270;0.6;-0.2;0;0;0
table;2;1636021886328;270;0.6;-0.2;0;0;0
table;2;1636021886332;270;0.6;-0.2;0;0;0
table;2;1636021886337;270;0.6;-0.2;0;0;0
table;2;1636021886342;270;0.6;-0.2;0;0;0
table;2;1636021886346;270;0.6;-0.2;0;0;0
table;2;1636021886351;270;0.6;-0.2;0;0;0
table;2;1636021886355;270;0.6;-0.2;0;0;0
table;2;1636021886360;270;0.6;-0.2;0;0;0
table;2;1636021886365;270;0.6;-0.2;0;0;0
table;2;1636021886369;270;0.6;-0.2;0;0;0
table;2;1636021886374;270;0.6;-0.2;0;0;0
table;2;1636021886378;270;0.6;-0.2;0;0;0
table;2;1636021886383;270;0.6;-0.2;0;0;0
table;2;1636021886388;270;0.6;-0.2;0;0;0
table;2;1636021886392;270;0.6;-0.2;0;0;0
table;2;1636021886397;270;0.6;-0.2;0;0;0
table;2;1636021886402;270;0.6;-0.2;0;0;0
table;2;1636021886406;270;0.6;-0.2;0;0;0
table;2;1636021886411;270;0.6;-0.2;0;0;0
table;2;1636021886416;270;0.6;-0.2;0;0;0
table;2;1636021886420;270;0.6;-0.2;0;0;0
table;2;1636021886425;270;0.6;-0.2;0;0;0
table;2;1636021886430;270;0.6;-0.2;0;0;0
table;2;1636021886435;270;0.6;-0.2;0;0;0
table;2;1636021886439;270;0.6;-0.2;0;0;0
table;2;1636021886444;270;0.6;-0.2;0;0;0
table;2;1636021886449;270;0.6;-0.2;0;0;0
table;2;1636021886454;270;0.6;-0.2;0;0;0
table;2;1636021886458;270;0.6;-0.2;0;0;0
table;2;1636021886463;270;0.6;-0.2;0;0;0
table;2;1636021886468;270;0.6;-0.2;0;0;0
table;2;1636021886472;270;0.6;-0.2;0;0;0
table;2;1636021886477;270;0.6;-0.2;0;0;0
table;2;1636021886482;270;0.6;-0.2;0;0;0
table;2;1636021886487;270;0.6;-0.2;0;0;0
table;2;1636021886491;270;0.6;-0.2;0;0;0
table;2;1636021886498;270;0.6;-0.2;0;0;0
table;2;1636021886504;270;0.6;-0.2;0;0;0
table;2;1636021886509;270;0.6;-0.2;0;0;0
table;2;1636021886513;270;0.6;-0.2;0;0;0
table;2;1636021886518;270;0.6;-0.2;0;0;0
table;2;1636021886523;270;0.6;-0.2;0;0;0
table;2;1636021886528;270;0.6;-0.2;0;0;0
table;2;1636021886533;270;0.6;-0.2;0;0;0
table;2;1636021886538;270;0.6;-0.2;0;0;0
table;2;1636021886543;270;0.6;-0.2;0;0;0
table;2;1636021886548;270;0.6;-0.2;0;0;0
table;2;1636021886552;270;0.6;-0.2;0;0;0
table;2;1636021886557;270;0.6;-0.2;0;0;0
table;2;1636021886562;270;0.6;-0.2;0;0;0
table;2;1636021886566;270;0.6;-0.2;0;0;0
table;2;1636021886571;270;0.6;-0.2;0;0;0
table;2;1636021886576;270;0.6;-0.2;0;0;0
table;2;1636021886580;270;0.6;-0.2;0;0;0
table;2;1636021886585;270;0.6;-0.2;0;0;0
table;2;1636021886589;270;0.6;-0.2;0;0;0
table;2;1636021886594;270;0.6;-0.2;0;0;0
table;2;1636021886599;270;0.6;-0.2;0;0;0
table;2;1636021886603;270;0.6;-0.2;0;0;0
table;2;1636021886609;270;0.6;-0.2;0;0;0
table;2;1636021886613;270;0.6;-0.2;0;0;0
table;2;1636021886618;270;0.6;-0.2;0;0;0
table;2;1636021886623;270;0.6;-0.2;0;0;0
table;2;1636021886627;270;0.6;-0.2;0;0;0
table;2;1636021886632;270;0.6;-0.2;0;0;0
table;2;1636021886637;270;0.6;-0.2;0;0;0
table;2;1636021886641;270;0.6;-0.2;0;0;0
table;2;1636021886646;270;0.6;-0.2;0;0;0
table;2;1636021886651;270;0.6;-0.2;0;0;0
table;2;1636021886655;270;0.6;-0.2;0;0;0
table;2;1636021886661;270;0.6;-0.2;0;0;0
table;2;1636021886666;270;0.6;-0.2;0;0;0
table;2;1636021886670;270;0.6;-0.2;0;0;0
table;2;1636021886675;270;0.6;-0.2;0;0;0
table;2;1636021886679;270;0.6;-0.2;0;0;0
table;2;1636021886684;270;0.6;-0.2;0;0;0
table;2;1636021886689;270;0.6;-0.2;0;0;0
table;2;1636021886693;270;0.6;-0.2;0;0;0
table;2;1636021886698;270;0.6;-0.2;0;0;0
table;2;1636021886703;270;0.6;-0.2;0;0;0
table;2;1636021886708;270;0.6;-0.2;0;0;0
table;2;1636021886713;270;0.6;-0.2;0;0;0
table;2;1636021886717;270;0.6;-0.2;0;0;0
table;2;1636021886722;270;0.6;-0.2;0;0;0
table;2;1636021886727;270;0.6;-0.2;0;0;0
table;2;1636021886731;270;0.6;-0.2;0;0;0
table;2;1636021886736;270;0.6;-0.2;0;0;0
table;2;1636021886742;270;0.6;-0.2;0;0;0
table;2;1636021886747;270;0.6;-0.2;0;0;0
table;2;1636021886751;270;0.6;-0.2;0;0;0
table;2;1636021886756;270;0.6;-0.2;0;0;0
table;2;1636021886761;270;0.6;-0.2;0;0;0
table;2;1636021886765;270;0.6;-0.2;0;0;0
table;2;1636021886770;270;0.6;-0.2;0;0;0
table;2;1636021886775;270;0.6;-0.2;0;0;0
table;2;1636021886779;270;0.6;-0.2;0;0;0
table;2;1636021886784;270;0.6;-0.2;0;0;0
table;2;1636021886789;270;0.6;-0.2;0;0;0
table;2;1636021886793;270;0.6;-0.2;0;0;0
table;2;1636021886798;270;0.6;-0.2;0;0;0
table;2;1636021886803;270;0.6;-0.2;0;0;0
table;2;1636021886807;270;0.6;-0.2;0;0;0
table;2;1636021886812;270;0.6;-0.2;0;0;0
table;2;1636021886818;270;0.6;-0.2;0;0;0
table;2;1636021886822;270;0.6;-0.2;0;0;0
table;2;1636021886827;270;0.6;-0.2;0;0;0
table;2;1636021886832;270;0.6;-0.2;0;0;0
table;2;1636021886837;270;0.6;-0.2;0;0;0
table;2;1636021886842;270;0.6;-0.2;0;0;0
table;2;1636021886847;270;0.6;-0.2;0;0;0
table;2;1636021886851;270;0.6;-0.2;0;0;0
table;2;1636021886856;270;0.6;-0.2;0;0;0
table;2;1636021886861;270;0.6;-0.2;0;0;0
table;2;1636021886866;270;0.6;-0.2;0;0;0
table;2;1636021886871;270;0.6;-0.2;0;0;0
table;2;1636021886876;270;0.6;-0.2;0;0;0
table;2;1636021886881;270;0.6;-0.2;0;0;0
table;2;1636021886886;270;0.6;-0.2;0;0;0
table;2;1636021886891;270;0.6;-0.2;0;0;0
table;2;1636021886895;270;0.6;-0.2;0;0;0
table;2;1636021886900;270;0.6;-0.2;0;0;0
table;2;1636021886904;270;0.6;-0.2;0;0;0
table;2;1636021886909;270;0.6;-0.2;0;0;0
table;2;1636021886914;270;0.6;-0.2;0;0;0
table;2;1636021886918;270;0.6;-0.2;0;0;0
table;2;1636021886923;270;0.6;-0.2;0;0;0
table;2;1636021886928;270;0.6;-0.2;0;0;0
table;2;1636021886932;270;0.6;-0.2;0;0;0
table;2;1636021886937;270;0.6;-0.2;0;0;0
table;2;1636021886942;270;0.6;-0.2;0;0;0
table;2;1636021886946;270;0.6;-0.2;0;0;0
table;2;1636021886951;270;0.6;-0.2;0;0;0
table;2;1636021886956;270;0.6;-0.2;0;0;0
table;2;1636021886960;270;0.6;-0.2;0;0;0
table;2;1636021886965;270;0.6;-0.2;0;0;0
table;2;1636021886970;270;0.6;-0.2;0;0;0
table;2;1636021886974;270;0.6;-0.2;0;0;0
table;2;1636021886979;270;0.6;-0.2;0;0;0
table;2;1636021886984;270;0.6;-0.2;0;0;0
table;2;1636021886988;270;0.6;-0.2;0;0;0
table;2;1636021886993;270;0.6;-0.2;0;0;0
table;2;1636021886998;270;0.6;-0.2;0;0;0
table;2;1636021887002;270;0.6;-0.2;0;0;0
table;2;1636021887007;270;0.6;-0.2;0;0;0
table;2;1636021887012;270;0.6;-0.2;0;0;0
table;2;1636021887016;270;0.6;-0.2;0;0;0
table;2;1636021887021;270;0.6;-0.2;0;0;0
table;2;1636021887026;270;0.6;-0.2;0;0;0
table;2;1636021887030;270;0.6;-0.2;0;0;0
table;2;1636021887035;270;0.6;-0.2;0;0;0
table;2;1636021887040;270;0.6;-0.2;0;0;0
table;2;1636021887044;270;0.6;-0.2;0;0;0
table;2;1636021887049;270;0.6;-0.2;0;0;0
table;2;1636021887054;270;0.6;-0.2;0;0;0
table;2;1636021887058;270;0.6;-0.2;0;0;0
table;2;1636021887063;270;0.6;-0.2;0;0;0
table;2;1636021887068;270;0.6;-0.2;0;0;0
table;2;1636021887072;270;0.6;-0.2;0;0;0
table;2;1636021887077;270;0.6;-0.2;0;0;0
table;2;1636021887082;270;0.6;-0.2;0;0;0
table;2;1636021887086;270;0.6;-0.2;0;0;0
table;2;1636021887091;270;0.6;-0.2;0;0;0
table;2;1636021887096;270;0.6;-0.2;0;0;0
table;2;1636021887101;270;0.6;-0.2;0;0;0
table;2;1636021887106;270;0.6;-0.2;0;0;0
table;2;1636021887110;270;0.6;-0.2;0;0;0
table;2;1636021887115;270;0.6;-0.2;0;0;0
table;2;1636021887120;270;0.6;-0.2;0;0;0
table;2;1636021887124;270;0.6;-0.2;0;0;0
table;2;1636021887129;270;0.6;-0.2;0;0;0
table;2;1636021887134;270;0.6;-0.2;0;0;0
table;2;1636021887138;270;0.6;-0.2;0;0;0
table;2;1636021887143;270;0.6;-0.2;0;0;0
table;2;1636021887148;270;0.6;-0.2;0;0;0
table;2;1636021887152;270;0.6;-0.2;0;0;0
table;2;1636021887157;270;0.6;-0.2;0;0;0
table;2;1636021887162;270;0.6;-0.2;0;0;0
table;2;1636021887166;270;0.6;-0.2;0;0;0
table;2;1636021887171;270;0.6;-0.2;0;0;0
table;2;1636021887176;270;0.6;-0.2;0;0;0
table;2;1636021887180;270;0.6;-0.2;0;0;0
table;2;1636021887185;270;0.6;-0.2;0;0;0
table;2;1636021887189;270;0.6;-0.2;0;0;0
table;2;1636021887195;270;0.6;-0.2;0;0;0
table;2;1636021887200;270;0.6;-0.2;0;0;0
table;2;1636021887204;270;0.6;-0.2;0;0;0
table;2;1636021887209;270;0.6;-0.2;0;0;0
table;2;1636021887214;270;0.6;-0.2;0;0;0
table;2;1636021887219;270;0.6;-0.2;0;0;0
table;2;1636021887223;270;0.6;-0.2;0;0;0
table;2;1636021887228;270;0.6;-0.2;0;0;0
table;2;1636021887233;270;0.6;-0.2;0;0;0
table;2;1636021887237;270;0.6;-0.2;0;0;0
table;2;1636021887242;270;0.6;-0.2;0;0;0
table;2;1636021887247;270;0.6;-0.2;0;0;0
table;2;1636021887252;270;0.6;-0.2;0;0;0
table;2;1636021887257;270;0.6;-0.2;0;0;0
table;2;1636021887262;270;0.6;-0.2;0;0;0
table;2;1636021887266;270;0.6;-0.2;0;0;0
table;2;1636021887271;270;0.6;-0.2;0;0;0
table;2;1636021887275;270;0.6;-0.2;0;0;0
table;2;1636021887280;270;0.6;-0.2;0;0;0
table;2;1636021887285;270;0.6;-0.2;0;0;0
table;2;1636021887290;270;0.6;-0.2;0;0;0
table;2;1636021887295;270;0.6;-0.2;0;0;0
table;2;1636021887300;270;0.6;-0.2;0;0;0
table;2;1636021887304;270;0.6;-0.2;0;0;0
table;2;1636021887309;270;0.6;-0.2;0;0;0
table;2;1636021887314;270;0.6;-0.2;0;0;0
table;2;1636021887318;270;0.6;-0.2;0;0;0
table;2;1636021887323;270;0.6;-0.2;0;0;0
table;2;1636021887328;270;0.6;-0.2;0;0;0
table;2;1636021887332;270;0.6;-0.2;0;0;0
table;2;1636021887337;270;0.6;-0.2;0;0;0
table;2;1636021887342;270;0.6;-0.2;0;0;0
table;2;1636021887347;270;0.6;-0.2;0;0;0
table;2;1636021887352;270;0.6;-0.2;0;0;0
table;2;1636021887356;270;0.6;-0.2;0;0;0
table;2;1636021887361;270;0.6;-0.2;0;0;0
table;2;1636021887366;270;0.6;-0.2;0;0;0
table;2;1636021887370;270;0.6;-0.2;0;0;0
table;2;1636021887375;270;0.6;-0.2;0;0;0
table;2;1636021887379;270;0.6;-0.2;0;0;0
table;2;1636021887384;270;0.6;-0.2;0;0;0
table;2;1636021887389;270;0.6;-0.2;0;0;0
table;2;1636021887393;270;0.6;-0.2;0;0;0
table;2;1636021887398;270;0.6;-0.2;0;0;0
table;2;1636021887402;270;0.6;-0.2;0;0;0
table;2;1636021887407;270;0.6;-0.2;0;0;0
table;2;1636021887412;270;0.6;-0.2;0;0;0
table;2;1636021887417;270;0.6;-0.2;0;0;0
table;2;1636021887422;270;0.6;-0.2;0;0;0
table;2;1636021887428;270;0.6;-0.2;0;0;0
