activity;sampleId;stamp;alpha;beta;gamma;x;y;z
walk;Id5;1636027614666;246.7;39.5;24.6;1.9;-2.6;-2.5
walk;Id5;1636027614678;246.7;39.5;24.6;2;-3.7;-1.6
walk;Id5;1636027614692;246.1;39.5;25.3;2;-3.3;-0.5
walk;Id5;1636027614706;245.6;39.6;25.8;2;-3.3;-0.5
walk;Id5;1636027614727;245.1;39.3;26.3;2.6;-4;3
walk;Id5;1636027614757;244.9;37.8;27.2;2.6;-2.9;0.4
walk;Id5;1636027614786;244.6;36.4;28.4;1.9;-1.9;-2.6
walk;Id5;1636027614808;244;36.1;29.4;2.4;-2.5;-2.2
walk;Id5;1636027614836;242.7;36.7;31.1;2.6;-3.1;-1.3
walk;Id5;1636027614857;242;37.6;31.9;2.8;-3.2;-1.5
walk;Id5;1636027614885;241.2;39.5;33;2.1;-2.5;2
walk;Id5;1636027614907;241.1;40.1;33.2;2.1;-1.9;0.9
walk;Id5;1636027614919;241.1;41;33.3;2.1;-1.9;0.9
walk;Id5;1636027614931;241.1;41;33.3;1.5;-1.3;1.6
walk;Id5;1636027614946;241.1;41.8;33.4;0.7;-0.6;0.5
walk;Id5;1636027614965;241.1;42.5;33.5;0.9;-1.2;0.8
walk;Id5;1636027614986;241.2;44.4;33.7;0.8;-1.3;1.9
walk;Id5;1636027615010;241.3;45.3;34.1;0.1;-0.3;-0.4
walk;Id5;1636027615023;241.2;46;34.5;0.1;-0.3;-0.4
walk;Id5;1636027615044;241.3;47.1;35.2;0.3;-0.2;-0.3
walk;Id5;1636027615071;241.6;49.6;36.2;-1.4;1.4;-2.4
walk;Id5;1636027615094;241.5;51.4;37;-0.7;0.8;-2.1
walk;Id5;1636027615109;241.4;53;37.6;0.1;1.5;1
walk;Id5;1636027615130;241.8;55;38;0.6;1.9;1
walk;Id5;1636027615153;244.1;58.4;36.7;-0.3;2.7;1.7
walk;Id5;1636027615176;246.7;60.1;34.8;-2.8;5.8;1.7
walk;Id5;1636027615189;248.9;61.1;32.9;-2.8;5.8;1.7
walk;Id5;1636027615210;253.2;63;29.4;-2.1;5.1;-2
walk;Id5;1636027615238;255.5;64.1;27.5;-1.3;5.9;-0.2
walk;Id5;1636027615257;257.8;64.8;25.5;-2.7;6.2;1.5
walk;Id5;1636027615281;258.6;65.9;24.3;-6.3;6.4;-2.2
walk;Id5;1636027615301;258.2;65.9;24.4;-0.7;1.5;6.6
walk;Id5;1636027615321;259.1;64.8;23.1;-0.9;4.4;7.5
walk;Id5;1636027615340;260.2;63.5;21.8;-2.3;5.1;3.5
walk;Id5;1636027615363;262.3;59.9;18.8;-1.9;3.8;3.7
walk;Id5;1636027615385;263.1;58.2;17.7;-1.3;4.8;4
walk;Id5;1636027615404;264.1;55.7;16.3;-1.3;4.9;3.7
walk;Id5;1636027615417;264.8;53.6;15.3;-1.3;4.9;3.7
walk;Id5;1636027615429;264.8;53.6;15.3;-0.7;4.2;3.3
walk;Id5;1636027615447;265.7;50.8;14;-0.3;3.4;1.9
walk;Id5;1636027615472;266.8;46.1;12.2;-0.3;3.3;0.3
walk;Id5;1636027615493;267.3;43.8;11.4;-0.2;1.3;-1.3
walk;Id5;1636027615507;267.5;42.4;10.9;-0.2;1.3;-1.3
walk;Id5;1636027615535;268;39.5;9.4;-0.2;-0.6;-0.4
walk;Id5;1636027615556;268.2;37.8;8.8;0;-1.8;-1.7
walk;Id5;1636027615578;268.6;34.8;8.1;0;-1.8;-1.7
walk;Id5;1636027615606;269;32.9;7.6;1.2;-5.6;-2.7
walk;Id5;1636027615627;269.4;29.4;6.7;1.2;-5.6;-2.7
walk;Id5;1636027615645;269.4;28.4;6.7;1.3;-6.8;-7.2
walk;Id5;1636027615666;269.4;27.9;7;1;-6.9;-11.1
walk;Id5;1636027615686;269.2;28.3;7.6;0.8;-7.4;-8.5
walk;Id5;1636027615705;269;29;8.1;1.5;-8;-5.8
walk;Id5;1636027615720;268.7;30.1;8.9;2.4;-8.1;-3.9
walk;Id5;1636027615739;268.6;30.8;9.3;2.9;-7.9;-3.5
walk;Id5;1636027615762;268.6;32.4;10;3.2;-7.5;-3.1
walk;Id5;1636027615774;268.6;32.4;10;3.1;-6.2;-3.7
walk;Id5;1636027615787;268.7;33;10.2;3.1;-6.2;-3.7
walk;Id5;1636027615799;268.7;33;10.2;2.6;-3.1;-6.3
walk;Id5;1636027615817;268.7;34.1;10.7;2.6;-2.4;-6.2
walk;Id5;1636027615835;268.7;35.2;11.2;2.6;-1.8;-5.8
walk;Id5;1636027615857;268.3;38.6;12.8;2.7;-1.7;-4.3
walk;Id5;1636027615880;267.7;42.9;15.2;2.9;-1.5;-3.6
walk;Id5;1636027615900;267.5;44.5;16.1;2.6;-0.8;-2.8
walk;Id5;1636027615920;267.3;46.6;17.3;2.4;-0.1;-2.4
walk;Id5;1636027615941;267.1;48.2;18.2;2.1;0.6;-2.3
walk;Id5;1636027615963;266.6;52.2;20.8;1.7;1.9;-2.6
walk;Id5;1636027615983;266.3;53.7;21.8;0.9;4;-2.2
walk;Id5;1636027615987;266.3;53.7;21.8;0.9;4;-2.2
walk;Id5;1636027615993;266.3;53.7;21.8;0.9;4;-2.2
walk;Id5;1636027616003;265.8;55.8;23.3;0.9;4;-2.2
walk;Id5;1636027616016;265.8;55.8;23.3;-0.1;4.9;-0.9
walk;Id5;1636027616036;265.4;57.3;24.5;-0.5;5.6;0.3
walk;Id5;1636027616056;264.2;60.6;27.4;-0.7;6.1;1.1
walk;Id5;1636027616079;262.6;63.7;30.7;-1.1;6.6;1.3
walk;Id5;1636027616092;262.6;63.7;30.7;-1.7;7.8;2.5
walk;Id5;1636027616106;261.8;64.7;32.1;-1.7;7.8;2.5
walk;Id5;1636027616126;259.5;66.7;36;-1.8;7.5;2.8
walk;Id5;1636027616145;257.9;67.7;38.4;-1.8;7.7;2.3
walk;Id5;1636027616167;256.6;68.4;40.3;-1.5;7.2;3.6
walk;Id5;1636027616189;255.4;68.9;42;-1.4;6.8;4.2
walk;Id5;1636027616217;255.5;69;42.7;-1.2;5.9;4.3
walk;Id5;1636027616236;256.7;68.7;41.8;-1.4;6.2;3.3
walk;Id5;1636027616256;257.9;68.3;40.8;-1.5;6.3;3.1
walk;Id5;1636027616280;262.4;66.2;36.5;-1;5.8;3.1
walk;Id5;1636027616301;264.4;65.1;34.5;-0.7;4.9;3
walk;Id5;1636027616322;267.2;63.4;31.5;-0.7;4.6;3.1
walk;Id5;1636027616334;269.4;61.9;29.2;-0.7;4.6;3.1
walk;Id5;1636027616347;269.4;61.9;29.2;-1;4.7;2.2
walk;Id5;1636027616371;272;59.7;26.2;-1.3;4.5;2.4
walk;Id5;1636027616390;276.2;55.1;21.6;-1.1;4.2;2.3
walk;Id5;1636027616419;279.8;49.6;17.3;0.1;3.5;0.1
walk;Id5;1636027616438;281.7;46.5;15.1;0;3.5;-2.7
walk;Id5;1636027616453;282.9;44.3;13.7;-0.3;2.6;-3.3
walk;Id5;1636027616474;284.5;41.5;12;-0.3;1.6;-2.6
walk;Id5;1636027616497;287.1;36.4;9.3;0.1;0.7;-1.5
walk;Id5;1636027616511;287.1;36.4;9.3;0.9;-0.6;-2.5
walk;Id5;1636027616531;288.5;33.2;7.8;1.3;-1.7;-5.8
walk;Id5;1636027616552;291;28.3;5.5;1.1;-1.6;-7.8
walk;Id5;1636027616573;291.9;26.7;4.9;1.4;-2.2;-9.1
walk;Id5;1636027616595;294.3;23.8;3.9;1.9;-3.4;-8.7
walk;Id5;1636027616616;295.2;22.9;3.6;3;-5.9;-6.6
walk;Id5;1636027616636;296.3;22;3.4;2.7;-6.3;-7.2
walk;Id5;1636027616658;297.2;21.7;3.5;2.9;-6.2;-7.3
walk;Id5;1636027616681;299.2;22.2;4.1;3.5;-6.6;-6.7
walk;Id5;1636027616701;300.3;23.2;4.7;3.7;-7;-5.7
walk;Id5;1636027616709;300.3;23.2;4.7;3.7;-7;-5.7
walk;Id5;1636027616718;301.6;24.4;5.2;3.7;-7;-5.7
walk;Id5;1636027616732;301.6;24.4;5.2;3.3;-6.4;-4.6
walk;Id5;1636027616753;302.6;25.4;5.5;2.9;-5.4;-4.9
walk;Id5;1636027616769;304.9;28.2;6.6;2.4;-4.2;-5.1
walk;Id5;1636027616788;306.2;30.3;7.5;2;-2.8;-5.5
walk;Id5;1636027616804;307.4;32.8;8.4;1.6;-1.6;-4.8
walk;Id5;1636027616827;308.2;34.8;9.2;1.4;-1.1;-3.9
walk;Id5;1636027616848;309.3;37.6;10.3;0.9;-0.2;-2.4
walk;Id5;1636027616868;310.1;39.6;11.1;0.7;0.4;-3
walk;Id5;1636027616888;311.8;44.1;12.9;0.3;1.6;-3.5
walk;Id5;1636027616905;312.7;46.7;13.9;0;2.5;-3.8
walk;Id5;1636027616948;313.3;49.4;15.2;-0.5;3.7;-2.5
walk;Id5;1636027616971;313.9;54.3;17.8;-0.2;3.1;0
walk;Id5;1636027616992;314.3;58;20.2;-0.4;3.7;0.2
walk;Id5;1636027617019;314.7;60.6;22.5;-1;5.6;0.2
walk;Id5;1636027617037;314.7;62;24;-0.9;6;0.2
walk;Id5;1636027617054;314.6;62.9;25.1;-0.9;6.4;-0.4
walk;Id5;1636027617073;314.2;64.2;26.7;-0.9;6.5;1.4
walk;Id5;1636027617093;313.3;66.2;29.3;-0.9;6.5;1.4
walk;Id5;1636027617112;313;67;30.5;-0.9;6.3;2.6
walk;Id5;1636027617134;313;67.4;31.1;-1;6.6;3.4
walk;Id5;1636027617155;313.4;67.6;31.5;-0.9;6.8;3.3
walk;Id5;1636027617173;313.8;67.6;31.5;-0.9;7;3.5
walk;Id5;1636027617193;315.6;67;30.8;-0.9;7;3.5
walk;Id5;1636027617214;317.3;66.2;29.6;-0.6;6.8;4.3
walk;Id5;1636027617241;319.3;65;28.1;-0.6;6.8;3.6
walk;Id5;1636027617269;323;62;24.9;0;6.3;4.4
walk;Id5;1636027617288;324.7;60.2;23.4;-0.1;6.5;3.9
walk;Id5;1636027617304;327;57.5;21.2;0;6.3;2.6
walk;Id5;1636027617325;329.2;54.7;19.3;0;6.2;-0.2
walk;Id5;1636027617345;330.6;52.5;18;-0.1;6;-0.6
walk;Id5;1636027617360;332.3;49.8;16.5;-0.3;5.7;-0.3
walk;Id5;1636027617380;333.4;47.8;15.5;-0.3;4.9;-0.1
walk;Id5;1636027617400;335.5;43.3;13.5;-0.5;4.2;0.4
walk;Id5;1636027617425;336.6;40.5;12.5;-0.2;3.2;-0.4
walk;Id5;1636027617456;338.5;35.4;10.5;0.3;1.9;-3
walk;Id5;1636027617476;340;30.5;8.6;0.3;1.9;-3
walk;Id5;1636027617498;340.6;28.4;7.7;-0.4;-0.2;-7.2
walk;Id5;1636027617520;341.1;26.6;7;-0.7;-1.2;-7.3
walk;Id5;1636027617536;341.3;25.3;6.6;0.1;-3.5;-4.3
walk;Id5;1636027617541;341.3;25.3;6.6;0.1;-3.5;-4.3
walk;Id5;1636027617551;341.7;23.4;6;0.1;-3.5;-4.3
walk;Id5;1636027617563;341.7;23.4;6;0.4;-5.4;-6.5
walk;Id5;1636027617584;341.8;21.8;5.4;0;-5.6;-8.4
walk;Id5;1636027617604;342;18.7;4.2;-0.2;-5.9;-8.4
walk;Id5;1636027617619;341.9;17.3;3.9;0.1;-6.9;-8.5
walk;Id5;1636027617624;341.9;17.3;3.9;0.1;-6.9;-8.5
walk;Id5;1636027617634;341.7;16.4;3.8;0.1;-6.9;-8.5
walk;Id5;1636027617647;341.7;16.4;3.8;0.9;-8.6;-9.8
walk;Id5;1636027617667;341.4;16.1;3.9;1.3;-9.5;-9.3
walk;Id5;1636027617687;340.8;16.6;4.6;1.5;-9.8;-8.8
walk;Id5;1636027617704;340.5;17.4;5;1.4;-9.3;-8.2
walk;Id5;1636027617724;340.2;18.2;5.3;1;-8.4;-7.9
walk;Id5;1636027617744;339.8;19.5;5.6;0.6;-7.3;-7.7
walk;Id5;1636027617759;339.4;21.1;6.1;-0.2;-4.9;-8.3
walk;Id5;1636027617774;339;22.6;6.6;-0.2;-4.9;-8.3
walk;Id5;1636027617795;338;26.9;8.1;-0.3;-3.4;-8.5
walk;Id5;1636027617815;337.3;29.8;9;-0.4;-2.1;-8.5
walk;Id5;1636027617826;337.3;29.8;9;-0.4;-0.9;-7.6
walk;Id5;1636027617834;336.6;33;10;-0.4;-0.9;-7.6
walk;Id5;1636027617847;336.6;33;10;-0.5;2.3;-5.1
walk;Id5;1636027617866;336.1;35.4;10.9;-0.5;3.5;-3.6
walk;Id5;1636027617888;334.7;41.1;12.8;-0.6;5.1;-2.5
walk;Id5;1636027617904;333.8;44.4;14;-0.5;5.9;-1.5
walk;Id5;1636027617924;333.1;46.9;14.9;-0.6;6.6;-0.3
walk;Id5;1636027617952;331;53.3;17.7;-1.7;7.7;0.7
walk;Id5;1636027617972;330.1;55.5;18.9;-1.7;7.7;2.9
walk;Id5;1636027617995;327.9;60;21.5;-1.5;7.4;3.8
walk;Id5;1636027618015;326.8;62.1;22.8;-1.6;7.2;4.4
walk;Id5;1636027618036;325.8;63.7;23.8;-1.4;7.3;4.9
walk;Id5;1636027618057;325.2;64.7;24.3;-1.3;7.1;5.6
walk;Id5;1636027618079;324.5;66.1;24.8;-1.1;6.8;5.3
walk;Id5;1636027618092;324.5;66.1;24.8;-1.1;6.7;4.6
walk;Id5;1636027618102;324.4;66.5;24.8;-1.1;6.7;4.6
walk;Id5;1636027618114;324.4;66.5;24.8;-1.4;6.5;4.3
walk;Id5;1636027618133;324.4;66.6;24.7;-1.4;6.2;3.8
walk;Id5;1636027618154;324.6;66.6;24.5;-1.3;6.1;3.9
walk;Id5;1636027618170;324.8;66.3;24.3;-1.2;5.7;4.3
walk;Id5;1636027618189;325;65.9;24;-1.2;5.5;4.1
walk;Id5;1636027618201;325.2;65.4;23.8;-1.2;5.5;4.1
walk;Id5;1636027618210;325.2;65.4;23.8;-1.1;5.2;4.3
walk;Id5;1636027618218;325.6;64.6;23.4;-1.1;5.2;4.3
walk;Id5;1636027618231;325.6;64.6;23.4;-1;4.6;3.6
walk;Id5;1636027618252;325.9;63.7;23.1;-1.1;4.5;3.5
walk;Id5;1636027618265;326.3;62.4;22.6;-1.1;4.5;3.6
walk;Id5;1636027618285;326.8;60.9;22.1;-0.6;4.3;3
walk;Id5;1636027618300;327.8;57.3;20.8;-0.1;4.1;1.8
walk;Id5;1636027618321;328.4;55.5;20.1;-0.1;4.4;0.2
walk;Id5;1636027618336;329.1;53.1;19.3;-0.4;5;-1.2
walk;Id5;1636027618349;329.1;53.1;19.3;-0.2;5.3;-1.8
walk;Id5;1636027618369;329.5;50.8;18.7;0.3;5.1;-1.1
walk;Id5;1636027618384;329.7;49.2;18.3;0.6;4.7;-0.7
walk;Id5;1636027618406;330.1;45.2;17.6;0.7;4;-1.5
walk;Id5;1636027618429;330.8;40.9;16.4;0.6;3.2;-1.9
walk;Id5;1636027618442;330.8;40.9;16.4;0.2;3.1;-2.8
walk;Id5;1636027618454;331.3;38.5;15.9;0.2;3.1;-2.8
walk;Id5;1636027618466;331.3;38.5;15.9;0.8;2.7;-4.3
walk;Id5;1636027618486;331.7;36.3;15.7;1.7;1.2;-5
walk;Id5;1636027618503;332.5;32.9;14.9;1.9;-0.8;-3.9
walk;Id5;1636027618523;333;31.3;14.5;1.4;-1.8;-3.2
walk;Id5;1636027618535;333.7;29.1;13.8;1.4;-1.8;-3.2
walk;Id5;1636027618543;333.7;29.1;13.8;1.1;-2.1;-3.9
walk;Id5;1636027618558;334.4;26.9;13.3;1.5;-3.1;-6.9
walk;Id5;1636027618573;334.9;25.5;12.9;1.5;-3.1;-6.9
walk;Id5;1636027618592;335.9;22.5;12.2;1.8;-5;-6.9
walk;Id5;1636027618602;335.9;22.5;12.2;1.8;-5.8;-6.9
walk;Id5;1636027618606;335.9;22.5;12.2;1.8;-5.8;-6.9
walk;Id5;1636027618617;336.4;21.2;11.9;1.8;-5.8;-6.9
walk;Id5;1636027618630;336.4;21.2;11.9;1.6;-7;-7.6
walk;Id5;1636027618650;336.8;20.5;11.8;1.3;-7.9;-7.7
walk;Id5;1636027618673;337.1;20;11.7;1;-8.4;-7.1
walk;Id5;1636027618695;337.5;21.1;12.1;0.9;-8.4;-6.6
walk;Id5;1636027618714;337.5;21.8;12.3;0.4;-8.1;-5.2
walk;Id5;1636027618733;337.4;23;12.5;0.4;-7.5;-5
walk;Id5;1636027618752;337.3;24.1;12.8;0.5;-6.7;-5.4
walk;Id5;1636027618769;336.9;25.9;13.3;0.6;-5.9;-6
walk;Id5;1636027618789;336.4;28;13.9;0.6;-5.2;-5.7
walk;Id5;1636027618801;335.9;29.7;14.4;0.6;-5.2;-5.7
walk;Id5;1636027618809;335.9;29.7;14.4;0.6;-4.7;-5.3
walk;Id5;1636027618817;335.2;32.2;15.1;0.6;-4.7;-5.3
walk;Id5;1636027618829;335.2;32.2;15.1;0.5;-3.4;-5.3
walk;Id5;1636027618850;334.6;34;15.6;0.4;-2.5;-5.8
walk;Id5;1636027618869;333.8;36.6;16.4;0.1;-1.3;-5.9
walk;Id5;1636027618885;332;41.5;17.9;-0.4;-0.1;-5.8
walk;Id5;1636027618890;332;41.5;17.9;-0.4;-0.1;-5.8
walk;Id5;1636027618901;330.8;44.4;18.9;-0.4;-0.1;-5.8
walk;Id5;1636027618913;330.8;44.4;18.9;-1;2;-4
walk;Id5;1636027618933;329.7;46.5;19.7;-1.2;2.4;-3.2
walk;Id5;1636027618955;326.9;51.2;22;-1.7;3;-2.5
walk;Id5;1636027618970;325.2;53.6;23.5;-1.8;3.3;-2.2
walk;Id5;1636027618990;323.3;55.9;25.1;-2.1;4.2;-2.2
walk;Id5;1636027619001;321.8;57.5;26.4;-2.1;4.2;-2.2
walk;Id5;1636027619011;321.8;57.5;26.4;-2.3;5.2;-1.9
walk;Id5;1636027619031;319.5;59.7;28.4;-2.3;6.7;-0.7
walk;Id5;1636027619051;317.6;61.3;30;-2.4;7;0.2
walk;Id5;1636027619065;314.8;63.3;32.3;-2.4;7.2;1
walk;Id5;1636027619083;311.8;65.2;34.8;-2.4;7.3;1.7
walk;Id5;1636027619100;309.6;66.4;36.7;-2.3;7.6;2.7
walk;Id5;1636027619120;304.3;68.8;40.9;-2.1;7.5;3.1
walk;Id5;1636027619135;301.7;69.8;42.7;-2;7.6;3.2
walk;Id5;1636027619155;300.1;70.3;43.8;-1.9;7.6;3.3
walk;Id5;1636027619168;298.5;70.7;44.5;-1.9;7.6;3.3
walk;Id5;1636027619176;298.5;70.7;44.5;-1.8;7.3;3.5
walk;Id5;1636027619185;297.5;70.9;44.7;-1.8;7.3;3.5
walk;Id5;1636027619197;297.5;70.9;44.7;-1.7;7.1;3.7
walk;Id5;1636027619216;297;70.9;44.5;-1.9;7.2;3.7
walk;Id5;1636027619233;296.9;70.9;43.9;-1.9;7.2;3.6
walk;Id5;1636027619253;297;70.8;43.3;-1.6;7.1;3.1
walk;Id5;1636027619268;297.6;70.1;41.3;-1.4;7.2;2.7
walk;Id5;1636027619290;298.2;69.6;40;-0.7;6.8;2.9
walk;Id5;1636027619318;300.3;68.4;36.5;-0.2;6.6;4.3
walk;Id5;1636027619331;300.3;68.4;36.5;-0.6;6.4;3.6
walk;Id5;1636027619351;302.5;67.1;33.7;-0.3;5.7;3.7
walk;Id5;1636027619367;307.1;64;27.7;-0.2;5.2;5.1
walk;Id5;1636027619374;307.1;64;27.7;-0.2;5.2;5.1
walk;Id5;1636027619384;310.3;61.4;23.8;-0.2;5.2;5.1
walk;Id5;1636027619397;310.3;61.4;23.8;-0.4;5.3;3.7
walk;Id5;1636027619417;312.6;59.1;21;-0.6;5.6;2.1
walk;Id5;1636027619436;317.1;52.8;15.4;-1.1;5.8;0.3
walk;Id5;1636027619452;318.8;49.1;13.1;-0.9;4.6;-2.3
walk;Id5;1636027619474;319.9;46.6;11.8;-1.1;3.6;-3.5
walk;Id5;1636027619502;321.8;40.8;9.6;-1.2;1.5;-3.7
walk;Id5;1636027619522;322.3;38.7;9.1;-0.6;0.2;-3.7
walk;Id5;1636027619535;322.9;35.7;8.4;-0.6;0.2;-3.7
walk;Id5;1636027619552;323.3;33.4;7.8;0;-1.3;-6.3
walk;Id5;1636027619575;323.9;30.5;7;-0.7;-1.2;-7.7
walk;Id5;1636027619583;324.2;28.3;6.6;-0.7;-1.2;-7.7
walk;Id5;1636027619589;324.2;28.3;6.6;-0.7;-1.2;-7.7
walk;Id5;1636027619605;324.5;25.6;6.2;-0.7;-1.2;-7.7
walk;Id5;1636027619613;324.5;25.6;6.2;-1.4;-2.6;-8.4
walk;Id5;1636027619634;324.6;23.1;6;-1.7;-4.3;-8.6
walk;Id5;1636027619651;324.6;21.3;6;-1.6;-5.6;-9.8
walk;Id5;1636027619669;324.1;18.2;6.3;-1.3;-6.1;-10.1
walk;Id5;1636027619713;323.6;17.2;6.7;-0.5;-6.7;-9
walk;Id5;1636027619736;322.3;16.8;7.6;-0.3;-8;-6.7
walk;Id5;1636027619757;320.7;17.4;8.4;-0.4;-7.9;-6.6
walk;Id5;1636027619784;319;18.8;9.1;-0.4;-6.7;-9.1
walk;Id5;1636027619802;318;20.1;9.4;-0.4;-5.6;-9.7
walk;Id5;1636027619820;316.8;21.8;9.8;-0.5;-4.4;-9.5
walk;Id5;1636027619841;315.9;23.4;10.1;-0.7;-3.2;-9.1
walk;Id5;1636027619856;314.6;25.8;10.5;-1;-1.8;-8.2
walk;Id5;1636027619869;313.5;27.9;10.9;-1;-1.8;-8.2
walk;Id5;1636027619882;313.5;27.9;10.9;-1.3;0.6;-6.2
walk;Id5;1636027619904;312;30.7;11.5;-1.2;1.6;-5.3
walk;Id5;1636027619918;308.8;36;12.8;-1.2;2.6;-4.2
walk;Id5;1636027619931;308.8;36;12.8;-1.3;3.7;-3.1
walk;Id5;1636027619951;306.9;39.1;13.8;-1.2;4.2;-2.6
walk;Id5;1636027619966;305.3;41.4;14.6;-1.3;5.1;-2
walk;Id5;1636027619987;301.3;46.9;16.8;-1.5;5.9;-1.1
walk;Id5;1636027620002;298.7;49.9;18.4;-1.3;6.2;-0.3
walk;Id5;1636027620015;298.7;49.9;18.4;-1;6.3;0.2
walk;Id5;1636027620035;295.9;52.9;20.2;-0.7;6.5;1
walk;Id5;1636027620051;293.6;55;21.7;-0.6;6.7;1.3
walk;Id5;1636027620073;288;59.5;25.6;-0.7;6.8;1.9
walk;Id5;1636027620101;281.8;63.2;30;-0.5;6.3;3
walk;Id5;1636027620113;281.8;63.2;30;-0.6;6.5;2.8
walk;Id5;1636027620132;278.2;64.8;32.5;-0.5;6.6;2.8
walk;Id5;1636027620151;274.7;66.2;35.1;-0.8;6.6;2.9
walk;Id5;1636027620168;272;67.1;36.9;-0.7;6.4;2.7
walk;Id5;1636027620189;266.2;68.7;40.8;-0.6;6.2;2.5
walk;Id5;1636027620201;263.3;69.4;42.6;-0.6;6.2;2.5
walk;Id5;1636027620209;263.3;69.4;42.6;-0.7;6.1;2.6
walk;Id5;1636027620217;260.7;69.9;44;-0.7;6.1;2.6
walk;Id5;1636027620229;260.7;69.9;44;-0.8;6.2;3.1
walk;Id5;1636027620248;259;70.1;44.8;-0.8;6;3.6
walk;Id5;1636027620270;257.5;70.2;45.1;-0.7;5.8;3.7
walk;Id5;1636027620285;257.1;69.6;43.4;-1;5.8;3.8
walk;Id5;1636027620305;257.8;68.9;41.8;-1.3;5.7;3.7
walk;Id5;1636027620325;259.3;67.7;39.1;-1.5;5.3;3.4
walk;Id5;1636027620339;261.1;66.2;36;-1.5;5;2.8
walk;Id5;1636027620354;262.5;64.9;33.6;-1.5;5;2.8
walk;Id5;1636027620366;262.5;64.9;33.6;-1.3;4.6;2.1
walk;Id5;1636027620385;265.7;61.3;28.1;-1.3;4.3;1.8
walk;Id5;1636027620400;267.3;58.9;25;-1.1;3.7;1.9
walk;Id5;1636027620406;267.3;58.9;25;-1.1;3.7;1.9
walk;Id5;1636027620422;268.7;56.2;22.1;-1.1;3.7;1.9
walk;Id5;1636027620430;268.7;56.2;22.1;-0.9;3.5;1.8
walk;Id5;1636027620451;269.6;54.1;20.1;-0.9;3.3;0.9
walk;Id5;1636027620471;271.3;48.6;16.1;-0.9;3.2;0.2
walk;Id5;1636027620491;271.9;45.5;14.1;-0.6;1.3;-1.4
walk;Id5;1636027620498;272.2;43.2;12.7;-0.6;1.3;-1.4
walk;Id5;1636027620505;272.2;43.2;12.7;-0.6;1.3;-1.4
walk;Id5;1636027620510;272.2;43.2;12.7;-0.6;1.3;-1.4
walk;Id5;1636027620522;272.6;40.3;11.2;-0.6;1.3;-1.4
walk;Id5;1636027620533;272.6;40.3;11.2;-0.2;0.5;-2.1
walk;Id5;1636027620553;272.8;37.6;9.9;0.3;-0.5;-1.9
walk;Id5;1636027620568;273;33.2;8.1;0.6;-1.7;-2.1
walk;Id5;1636027620588;273.1;31.5;7.4;0.4;-2.5;-2.1
walk;Id5;1636027620609;273.2;29.2;6.6;0.9;-3.8;-2.4
walk;Id5;1636027620617;273.2;27.7;6.1;0.9;-3.8;-2.4
