activity;sampleId;stamp;alpha;beta;gamma;x;y;z
walk;Id4;1636027615959;271.1;30;-1;0.5;7.1;9.3
walk;Id4;1636027615988;271;29.2;-0.7;0.9;7.2;10.7
walk;Id4;1636027616014;270.8;29.5;-0.2;1.1;7.6;8.4
walk;Id4;1636027616043;270.7;30.6;0;-0.2;7.9;3.5
walk;Id4;1636027616060;270.7;32.5;0.3;-0.8;7.8;2.8
walk;Id4;1636027616088;270.8;33.3;0.4;-1.4;6.3;4.1
walk;Id4;1636027616116;271.3;34.8;0.5;-1.8;3.6;6.7
walk;Id4;1636027616140;271.5;35.8;0.5;-1.9;2.8;6.4
walk;Id4;1636027616166;272.2;39.5;0.5;-2.2;2.1;4.7
walk;Id4;1636027616189;272.4;41.2;0.5;-2.4;1.8;3.8
walk;Id4;1636027616201;273.2;45.3;0.5;-2.4;1.8;3.8
walk;Id4;1636027616218;273.2;45.3;0.5;-2.4;1.4;3.3
walk;Id4;1636027616243;273.8;47.7;0.4;-2.2;0.4;2.1
walk;Id4;1636027616259;274.4;49.4;0.4;-2.3;-0.5;2.8
walk;Id4;1636027616287;276.1;53.8;0;-2;-3;2.2
walk;Id4;1636027616314;276.8;55.4;-0.2;-1.9;-3.9;2.1
walk;Id4;1636027616341;278.8;59.3;-0.9;-1.2;-5;0.4
walk;Id4;1636027616366;281.1;63.1;-2;-0.9;-6.1;-1.5
walk;Id4;1636027616389;282.5;65.1;-2.7;-0.6;-6.5;-2
walk;Id4;1636027616408;284.8;67.9;-4.1;-0.6;-6.5;-2
walk;Id4;1636027616441;286.7;70.4;-5.1;-0.3;-7.5;-2.1
walk;Id4;1636027616463;287.6;71.9;-5.5;-0.3;-7.5;-2.1
walk;Id4;1636027616487;289;74.3;-5.9;-0.5;-7.6;-3
walk;Id4;1636027616502;289;74.3;-5.9;-0.5;-6.9;-4.4
walk;Id4;1636027616523;289.5;75.2;-6;-0.4;-6.3;-4.9
walk;Id4;1636027616554;290;74.9;-5.5;-0.5;-6.1;-4.6
walk;Id4;1636027616570;290;74.9;-5.5;-0.4;-6.3;-2.8
walk;Id4;1636027616591;289.9;74;-5;-0.6;-5.8;-3.1
walk;Id4;1636027616622;289.2;70.1;-3.5;-0.7;-5.3;-3.7
walk;Id4;1636027616649;289;68.4;-3.2;-0.6;-4.9;-3.3
walk;Id4;1636027616675;288.8;63.8;-2.7;-0.4;-4.9;-2.2
walk;Id4;1636027616712;288.7;61;-2.4;-0.2;-4.3;-2.7
walk;Id4;1636027616735;288.5;55.3;-1.9;-1.3;-3.9;0.6
walk;Id4;1636027616755;288.6;51.7;-1.7;-0.8;-3.9;3.4
walk;Id4;1636027616786;289.7;42.8;-1.8;-0.6;-3;3.5
walk;Id4;1636027616806;289.7;42.8;-1.8;-0.3;-0.8;1.7
walk;Id4;1636027616838;291.3;34.5;-1.7;-0.8;0.6;2.4
walk;Id4;1636027616851;291.3;34.5;-1.7;-1.1;1.6;4.8
walk;Id4;1636027616877;292.1;31.3;-1.7;-0.8;1.7;9.1
walk;Id4;1636027616900;293.6;27;-1.6;-0.9;2.7;9.9
walk;Id4;1636027616923;294.5;25.4;-1.6;-1.4;5.4;7.6
walk;Id4;1636027616940;296.3;23.3;-1.6;-1.4;5.4;7.6
walk;Id4;1636027616970;297.1;22.6;-1.5;-1.1;6.8;8.2
walk;Id4;1636027616999;299.1;22.5;-1.2;-1.6;7;6.7
walk;Id4;1636027617031;300.3;23.3;-1;-1.6;7.2;5.3
walk;Id4;1636027617060;302.7;25.4;-0.9;-1.3;6.5;4.9
walk;Id4;1636027617084;305.4;28;-0.8;-1.1;5.5;4.9
walk;Id4;1636027617109;307;29.9;-0.8;-0.9;2.8;5.5
walk;Id4;1636027617133;311.8;37.2;-1.2;-0.9;1.8;4.6
walk;Id4;1636027617166;313.2;39.3;-1.4;-0.7;0.6;2.8
walk;Id4;1636027617193;315.1;42.1;-1.6;-0.6;-0.4;2.7
walk;Id4;1636027617219;318.5;46.8;-2.3;-0.5;-1.6;3.3
walk;Id4;1636027617241;320.5;49.5;-2.9;-0.5;-3.1;3.3
walk;Id4;1636027617268;325.7;56.8;-4.8;-0.3;-3.6;2.1
walk;Id4;1636027617289;325.7;56.8;-4.8;-0.6;-2.8;-0.4
walk;Id4;1636027617323;331.3;62.4;-7;-0.4;-3.5;-0.2
walk;Id4;1636027617353;333.1;63.9;-7.5;-0.7;-5.8;-0.2
walk;Id4;1636027617382;336;66.4;-8.5;-0.9;-6.5;-1
walk;Id4;1636027617411;337.2;67.5;-9;-0.8;-6.4;-2.4
walk;Id4;1636027617435;340.4;70.1;-10.6;-0.8;-6.3;-3.5
walk;Id4;1636027617461;341.5;70.8;-11.2;-0.8;-6.5;-3.8
walk;Id4;1636027617477;343.3;71.5;-11.8;-1;-6.7;-3.6
walk;Id4;1636027617506;343.9;71.4;-11.7;-1;-6.8;-3.8
walk;Id4;1636027617523;344.2;70.7;-11;-1;-6.8;-3.8
walk;Id4;1636027617554;344.1;69.7;-10.2;-1.1;-7;-4
walk;Id4;1636027617572;343.2;67;-8.2;-1.1;-7;-4
walk;Id4;1636027617604;342.8;65.5;-7.1;-1.6;-6.1;-3.7
walk;Id4;1636027617629;341.8;60.8;-5;-1.7;-6;-3.1
walk;Id4;1636027617656;341.5;57.6;-3.9;-1.7;-6;0.1
walk;Id4;1636027617683;341.4;52.4;-2.7;-1.3;-5.2;0.6
walk;Id4;1636027617705;341.4;49.8;-2.2;-1;-4.6;0.2
walk;Id4;1636027617723;341.5;45.2;-1.3;-1;-4.6;0.2
walk;Id4;1636027617754;341.5;43.1;-0.9;-0.8;-2.2;0.7
walk;Id4;1636027617783;341.9;37;-0.1;-0.8;-1.7;3
walk;Id4;1636027617813;342.1;34.7;0.1;0.2;0.2;7.2
walk;Id4;1636027617831;342.4;30.3;0.2;0.9;1.2;6.8
walk;Id4;1636027617861;342.6;28.4;0.2;0.8;4.1;4.4
walk;Id4;1636027617886;342.6;25;0.3;0.7;5.5;4.7
walk;Id4;1636027617910;342.6;22.8;0.4;1.4;5.8;8.1
walk;Id4;1636027617927;342.4;19.7;0.4;1.7;6.3;8.8
walk;Id4;1636027617959;342.2;18.7;0.5;1.4;8.3;10.1
walk;Id4;1636027617978;341.5;17.6;1;1.4;8.3;10.1
walk;Id4;1636027618014;341.2;17.8;1.1;1;9.1;7.7
walk;Id4;1636027618040;340.7;19.2;1.3;1.1;8.2;7.4
walk;Id4;1636027618064;340.3;21.4;1.4;1.3;7;7.8
walk;Id4;1636027618087;340.1;23.1;1.4;1.2;4.4;8.6
walk;Id4;1636027618110;339.7;27;1.4;0.9;2.9;8.6
walk;Id4;1636027618138;339.5;29.8;1.3;0.3;0.3;7.2
walk;Id4;1636027618158;339.4;35.4;0.7;0.3;0.3;7.2
walk;Id4;1636027618192;339.6;41.3;-0.2;-0.8;-4.1;3.7
walk;Id4;1636027618207;339.9;44.6;-1;-0.8;-4.1;3.7
walk;Id4;1636027618237;340.2;47.1;-1.5;-1.3;-7.1;0.5
walk;Id4;1636027618263;341.4;52.7;-3.1;-0.8;-7.4;-0.1
walk;Id4;1636027618293;342.4;56;-4.4;-0.5;-7.8;-2.8
walk;Id4;1636027618315;344.4;61.3;-6.7;-0.6;-7.5;-4.3
walk;Id4;1636027618344;345.7;63.7;-8.3;-0.5;-7.2;-4.9
walk;Id4;1636027618370;348.1;66.7;-11.2;-0.7;-7;-5.3
walk;Id4;1636027618396;349;67.6;-12.3;-0.8;-6.6;-5
walk;Id4;1636027618418;350.7;68.7;-14.4;-0.5;-6.6;-4
walk;Id4;1636027618447;351.1;68.8;-14.9;-0.4;-6.3;-3.6
walk;Id4;1636027618466;351.4;68.8;-15.3;-0.4;-5.9;-3.6
walk;Id4;1636027618493;351.2;68.7;-15.2;-0.4;-5.6;-3.8
walk;Id4;1636027618515;350.4;68.2;-14.3;-0.3;-5.3;-4
walk;Id4;1636027618537;349.6;67.6;-13.3;-0.3;-4.7;-3.7
walk;Id4;1636027618556;347.5;66.1;-11;-0.3;-4.7;-3.7
walk;Id4;1636027618586;346.5;65.2;-9.8;-0.2;-4.3;-3.4
walk;Id4;1636027618612;343.4;62.1;-6.3;-0.6;-4.1;-2.9
walk;Id4;1636027618642;342.2;60.6;-4.9;-1.2;-4.4;0
walk;Id4;1636027618661;340.1;56.3;-2.4;-1.2;-4.4;0
walk;Id4;1636027618698;338.3;52.4;-0.2;-1.8;-4.2;0.5
walk;Id4;1636027618723;337.3;50.6;0.9;-2;-3.6;0.6
walk;Id4;1636027618746;336.1;46.3;2.5;-1.4;-3.3;2.5
walk;Id4;1636027618770;335.4;42.1;3.8;-1.2;-3.3;4.5
walk;Id4;1636027618791;335.2;39.9;4.4;-1.2;-3.3;4.5
walk;Id4;1636027618821;335.1;38;4.9;-1.7;1;3.5
walk;Id4;1636027618839;335.3;34.2;5.4;-1.7;1;3.5
walk;Id4;1636027618869;335.5;32.5;5.6;-0.8;2.5;6.2
walk;Id4;1636027618896;336;28.8;6.1;-0.8;3.6;6.8
walk;Id4;1636027618925;336.4;27;6.4;-0.3;6.2;7
walk;Id4;1636027618945;337;24.4;6.7;-0.3;6.2;7
walk;Id4;1636027618980;337.5;23.3;6.8;0.8;8;7.4
walk;Id4;1636027619003;337.7;23.3;6.8;1.4;8.3;6.2
walk;Id4;1636027619025;337.8;23.7;6.8;1.7;8.3;5.5
walk;Id4;1636027619058;338.2;26.5;6.5;1.8;8;5
walk;Id4;1636027619087;338.1;29.4;6.3;1.2;6.7;5.6
walk;Id4;1636027619105;338.1;29.4;6.3;0.9;5.9;5.7
walk;Id4;1636027619131;337.9;31.6;6.1;0.6;4.6;4.9
walk;Id4;1636027619157;337.6;36;5.7;0.3;3.2;5.2
walk;Id4;1636027619192;337.2;43.4;4.6;0.1;2.3;5.4
walk;Id4;1636027619217;337;48.6;3.4;0.2;0.1;5.4
walk;Id4;1636027619232;337;48.6;3.4;0.3;-1.2;4.8
walk;Id4;1636027619260;336.9;51.5;2.7;0.4;-2.4;3.4
walk;Id4;1636027619304;336.7;56.3;1.6;0.7;-3.1;2.7
walk;Id4;1636027619344;336.6;58.2;1.1;0.7;-5.6;1.7
walk;Id4;1636027619366;336.6;67;-1.7;0.3;-7.4;-0.2
walk;Id4;1636027619393;336.8;68.7;-2.5;0.3;-7.5;-1.3
walk;Id4;1636027619418;337.5;72.4;-4.7;0.3;-7.6;-2.2
walk;Id4;1636027619446;338;74.1;-6.2;0;-7.7;-3.2
walk;Id4;1636027619476;338.9;76.3;-8.6;-0.2;-7.7;-3.4
walk;Id4;1636027619498;339;77.2;-10.3;-0.2;-7.4;-3.4
walk;Id4;1636027619520;338.7;77.2;-10.9;-0.2;-7.4;-3
walk;Id4;1636027619543;338.4;77.2;-11.2;-0.1;-7.4;-3
walk;Id4;1636027619558;337.1;76.5;-11.3;-0.1;-7.3;-3.2
walk;Id4;1636027619584;336.3;76.2;-11.1;-0.7;-7.4;-2.6
walk;Id4;1636027619616;335.1;75.6;-10.6;-1.3;-7;-2.5
walk;Id4;1636027619646;333.1;74.4;-9.7;-1.5;-6.7;-3.7
walk;Id4;1636027619670;331.4;72;-8.8;-1.2;-5.9;-4
walk;Id4;1636027619693;330.4;69.8;-8.3;-1.3;-5.7;-3.8
walk;Id4;1636027619723;329.1;64.7;-7.3;-1.1;-5.4;-4.8
walk;Id4;1636027619745;328.1;57.8;-6.4;-0.9;-5.8;-1.2
walk;Id4;1636027619775;327.6;53.6;-5.8;-0.4;-4.4;3.7
walk;Id4;1636027619793;327;47.4;-4.7;-0.4;-4.4;3.7
walk;Id4;1636027619829;326.8;45.1;-4.2;0.6;-1.3;4
walk;Id4;1636027619857;326.4;40.1;-2.9;0.2;1.1;4.4
walk;Id4;1636027619890;326.1;34;-1.6;0.4;1.3;7.4
walk;Id4;1636027619910;325.9;28.9;-0.5;0.4;1.3;7.4
walk;Id4;1636027619940;325.5;24.5;0.7;2.1;3.1;8.6
walk;Id4;1636027619958;325.2;22.8;1.2;2.1;3.1;8.6
walk;Id4;1636027619990;324.7;21;2;2.7;6.3;10.4
walk;Id4;1636027620010;323.7;19.3;3.2;2.7;6.3;10.4
walk;Id4;1636027620041;322.3;19.2;4;2.3;7.5;7
walk;Id4;1636027620059;321.4;19.6;4.3;2.3;7.5;7
walk;Id4;1636027620090;320.6;20.2;4.6;2.4;6.8;7.6
walk;Id4;1636027620110;319;22;5;2.4;6.8;7.6
walk;Id4;1636027620140;317.4;24.9;4.7;1.5;3.9;8.9
walk;Id4;1636027620158;316.7;26.5;4.4;1.5;3.9;8.9
walk;Id4;1636027620187;315.8;29;3.9;1.1;0.4;7.1
walk;Id4;1636027620219;314;33.9;3;1;-0.6;6
walk;Id4;1636027620250;312.9;37;2.4;0.4;-2.8;4.1
walk;Id4;1636027620273;311.1;42.5;1.4;0;-4.4;2.6
walk;Id4;1636027620307;308.3;51.3;-0.2;-0.2;-5.3;2
walk;Id4;1636027620337;306.6;56.9;-1.2;-0.4;-6.3;0.5
walk;Id4;1636027620355;306.6;56.9;-1.2;-0.7;-6.4;-0.1
walk;Id4;1636027620392;304.5;64.8;-3.1;-1.2;-6.6;-1.4
walk;Id4;1636027620421;303.9;66.7;-3.6;-1.1;-6.1;-2.6
walk;Id4;1636027620440;302.5;70.3;-4.6;-1.1;-6.1;-2.6
walk;Id4;1636027620460;301.7;71.9;-5;-1.2;-6.5;-2.6
walk;Id4;1636027620490;300.1;74.3;-5.8;-1;-6.5;-2.5
walk;Id4;1636027620509;299.4;75.3;-6.4;-1;-6.5;-2.5
walk;Id4;1636027620538;298.8;76;-6.8;-0.8;-6.1;-2.7
walk;Id4;1636027620559;297.2;77.1;-7.5;-0.8;-6.1;-2.7
walk;Id4;1636027620587;294.9;77.1;-7.3;-0.7;-5.8;-3.4
walk;Id4;1636027620595;294.9;77.1;-7.3;-0.7;-5.8;-3.4
walk;Id4;1636027620611;293.1;76.4;-6.7;-0.5;-5.8;-3.5
walk;Id4;1636027620638;291.2;75.1;-5.9;0.1;-5.6;-3.1
walk;Id4;1636027620657;288;71.9;-4.3;0.1;-5.6;-3.1
walk;Id4;1636027620690;285.3;67.8;-3.2;0.1;-5.3;-2.3
walk;Id4;1636027620720;284;65.1;-2.9;0.2;-4.1;-1.9
walk;Id4;1636027620745;281.9;59.9;-2.6;0.1;-4;-1.8
walk;Id4;1636027620774;281.1;57.4;-2.5;0;-3.7;-0.4
walk;Id4;1636027620793;279.4;51.3;-2.2;0;-3.7;-0.4
walk;Id4;1636027620828;278.5;47.9;-2;0.3;-1.8;2.1
walk;Id4;1636027620853;277.2;42.2;-1.9;0.1;-0.7;2.3
walk;Id4;1636027620871;276.6;39.3;-1.9;-0.1;0.5;2.3
walk;Id4;1636027620893;276.2;37.3;-1.8;-0.1;1.7;2.6
walk;Id4;1636027620917;275.3;32.9;-1.7;0.3;3;2.7
walk;Id4;1636027620937;275;30.6;-1.7;0.2;3.8;2.5
walk;Id4;1636027620961;274.7;28.4;-1.6;-0.1;4.8;3.3
walk;Id4;1636027620986;274.4;25;-1.3;0.3;5.5;5
walk;Id4;1636027621013;274.4;23.8;-1.2;0.6;7;5.1
walk;Id4;1636027621029;274.5;21.1;-0.7;0.5;7.4;6.4
walk;Id4;1636027621059;274.6;20.5;-0.4;0.6;8.2;8.5
walk;Id4;1636027621091;275.1;20.6;0.2;0.3;9;7.4
walk;Id4;1636027621120;276.4;23.6;1;0.3;8.5;7.4
walk;Id4;1636027621139;276.4;23.6;1;0.4;7.9;7.6
walk;Id4;1636027621170;277.4;26.4;1.3;0.3;5.3;8.4
walk;Id4;1636027621197;278.3;30.3;1.8;0;4.2;8.3
walk;Id4;1636027621226;278.8;32.9;2;0;1.7;7.5
walk;Id4;1636027621247;279.7;38.1;2.2;-0.1;-0.1;6.1
walk;Id4;1636027621277;280.2;41.3;2.3;-0.2;-2.4;3.2
walk;Id4;1636027621296;281.2;46.6;2.3;0;-4.7;1.2
walk;Id4;1636027621321;281.7;48.8;2.3;0;-5.7;0.3
walk;Id4;1636027621336;282.4;51.6;2.3;0;-5.7;0.3
walk;Id4;1636027621361;283.3;54.1;2.1;-0.2;-7;-0.6
walk;Id4;1636027621380;283.9;55.9;1.8;0;-7.4;-1.9
walk;Id4;1636027621405;285.7;60;1;0;-7.4;-2.7
walk;Id4;1636027621431;289.1;65.5;-1.4;0;-7.3;-3.1
walk;Id4;1636027621447;289.1;65.5;-1.4;0;-7.3;-3.4
walk;Id4;1636027621468;290.5;67;-2.6;0;-6.9;-4.2
walk;Id4;1636027621496;291.7;68;-3.5;-0.2;-6.4;-4.4
walk;Id4;1636027621517;294.3;69.1;-5.7;-0.2;-6.5;-4.1
walk;Id4;1636027621543;295.7;69.2;-6.7;-0.4;-6.7;-3.1
walk;Id4;1636027621565;297.4;68.5;-8;-0.3;-6.7;-3
walk;Id4;1636027621588;298;67.8;-8.5;-0.1;-6.5;-2.6
walk;Id4;1636027621614;298.6;66.4;-8.9;-0.1;-5.9;-3.2
walk;Id4;1636027621640;298.6;65.7;-8.8;-0.4;-5.4;-3.5
walk;Id4;1636027621666;297.4;61.2;-7.8;-0.7;-4.9;-3.4
walk;Id4;1636027621682;297.4;61.2;-7.8;-0.6;-4.9;-3.4
walk;Id4;1636027621705;296.7;58.8;-7.2;-0.2;-4.8;-2.8
walk;Id4;1636027621727;296.2;56.9;-6.8;-0.2;-4.6;-2.5
walk;Id4;1636027621749;294.8;52;-5.6;-0.6;-3.4;0.3
walk;Id4;1636027621763;294;48.8;-5.2;-0.6;-3.4;0.3
walk;Id4;1636027621791;293.3;45.7;-4.7;-0.5;-2.9;1.6
walk;Id4;1636027621817;291.4;38.5;-3.2;-0.4;-2;-0.3
walk;Id4;1636027621837;291.4;38.5;-3.2;-0.6;-1.3;1
walk;Id4;1636027621866;290.7;35.3;-2.7;0.6;-0.1;6
walk;Id4;1636027621889;289.6;30.6;-2.1;0.8;0.5;6.7
walk;Id4;1636027621923;287.8;25.5;-1.3;0.4;2.2;5.5
walk;Id4;1636027621952;287.1;22.4;-0.8;0.9;4.1;4.7
walk;Id4;1636027621968;287.1;22.4;-0.8;0.9;4.2;4.8
walk;Id4;1636027621994;286.8;20.7;-0.3;0.2;5.2;7.1
walk;Id4;1636027622012;286.6;19.5;0.1;0.3;5.5;8.7
walk;Id4;1636027622042;286.3;17.8;0.8;-0.3;6;8.2
walk;Id4;1636027622062;286.2;17.8;1.4;-0.3;6;8.2
walk;Id4;1636027622097;286.4;18.3;1.7;-1.7;6.4;5.2
walk;Id4;1636027622123;287;19.8;2.2;-1.8;5.8;5
walk;Id4;1636027622146;288;22.1;2.7;-1.5;5.3;5.1
walk;Id4;1636027622167;288.8;23.8;2.9;-1;4;4.7
walk;Id4;1636027622197;290.3;27.7;3.1;-0.8;3;4.2
walk;Id4;1636027622225;291.3;30.3;3.1;-0.5;1.5;3.5
walk;Id4;1636027622245;293.2;35.1;3;-0.2;0.4;3.4
walk;Id4;1636027622274;294.1;37.3;2.9;0.1;-1.8;2.7
walk;Id4;1636027622293;296.4;43.6;2.4;0.1;-1.8;2.7
walk;Id4;1636027622327;297.4;46;2.2;0.1;-3.9;0.7
walk;Id4;1636027622352;299.9;51.6;1.3;0.3;-4.2;-0.8
walk;Id4;1636027622374;301.6;54.5;0.6;0.2;-4;-1.4
walk;Id4;1636027622408;307.5;60.6;-2.7;0;-4.1;-1.7
walk;Id4;1636027622437;312;62.9;-5.7;0.1;-4.9;-2
walk;Id4;1636027622455;312;62.9;-5.7;0.2;-4.6;-2.2
walk;Id4;1636027622492;318.8;65;-10.7;0.4;-5.4;-3
walk;Id4;1636027622525;323.6;65.6;-14.2;-0.7;-5.8;-3.7
walk;Id4;1636027622558;324.9;65.4;-15.3;-1;-6.5;-3.2
walk;Id4;1636027622578;327.4;64.2;-17.1;-1;-6.5;-3.2
walk;Id4;1636027622609;329.1;62.1;-18.2;-0.8;-6.6;-3.7
walk;Id4;1636027622635;329.7;60.4;-18.6;-1;-6.5;-3
walk;Id4;1636027622662;330.6;57.4;-18.8;-1.1;-7;-2
